t,strain*1e21
-3.0603,-0.0460
-3.0601,-0.0502
-3.0598,-0.0543
-3.0596,-0.0584
-3.0593,-0.0624
-3.0591,-0.0663
-3.0588,-0.0702
-3.0586,-0.0740
-3.0584,-0.0777
-3.0581,-0.0814
-3.0579,-0.0850
-3.0576,-0.0885
-3.0574,-0.0919
-3.0571,-0.0952
-3.0569,-0.0985
-3.0566,-0.1016
-3.0564,-0.1047
-3.0562,-0.1076
-3.0559,-0.1105
-3.0557,-0.1132
-3.0554,-0.1158
-3.0552,-0.1183
-3.0549,-0.1208
-3.0547,-0.1230
-3.0544,-0.1252
-3.0542,-0.1273
-3.0540,-0.1292
-3.0537,-0.1310
-3.0535,-0.1327
-3.0532,-0.1342
-3.0530,-0.1356
-3.0527,-0.1369
-3.0525,-0.1381
-3.0522,-0.1391
-3.0520,-0.1400
-3.0518,-0.1408
-3.0515,-0.1414
-3.0513,-0.1419
-3.0510,-0.1422
-3.0508,-0.1424
-3.0505,-0.1425
-3.0503,-0.1425
-3.0501,-0.1423
-3.0498,-0.1419
-3.0496,-0.1414
-3.0493,-0.1408
-3.0491,-0.1401
-3.0488,-0.1392
-3.0486,-0.1382
-3.0483,-0.1371
-3.0481,-0.1358
-3.0479,-0.1344
-3.0476,-0.1328
-3.0474,-0.1312
-3.0471,-0.1294
-3.0469,-0.1274
-3.0466,-0.1254
-3.0464,-0.1232
-3.0461,-0.1209
-3.0459,-0.1185
-3.0457,-0.1160
-3.0454,-0.1134
-3.0452,-0.1107
-3.0449,-0.1078
-3.0447,-0.1049
-3.0444,-0.1018
-3.0442,-0.0987
-3.0439,-0.0954
-3.0437,-0.0921
-3.0435,-0.0887
-3.0432,-0.0852
-3.0430,-0.0816
-3.0427,-0.0779
-3.0425,-0.0742
-3.0422,-0.0704
-3.0420,-0.0665
-3.0417,-0.0625
-3.0415,-0.0585
-3.0413,-0.0544
-3.0410,-0.0503
-3.0408,-0.0461
-3.0405,-0.0419
-3.0403,-0.0377
-3.0400,-0.0334
-3.0398,-0.0291
-3.0396,-0.0247
-3.0393,-0.0203
-3.0391,-0.0159
-3.0388,-0.0115
-3.0386,-0.0071
-3.0383,-0.0027
-3.0381,0.0018
-3.0378,0.0062
-3.0376,0.0106
-3.0374,0.0150
-3.0371,0.0194
-3.0369,0.0238
-3.0366,0.0282
-3.0364,0.0325
-3.0361,0.0368
-3.0359,0.0411
-3.0356,0.0453
-3.0354,0.0495
-3.0352,0.0537
-3.0349,0.0577
-3.0347,0.0618
-3.0344,0.0657
-3.0342,0.0696
-3.0339,0.0735
-3.0337,0.0773
-3.0334,0.0810
-3.0332,0.0846
-3.0330,0.0881
-3.0327,0.0916
-3.0325,0.0949
-3.0322,0.0982
-3.0320,0.1014
-3.0317,0.1044
-3.0315,0.1074
-3.0313,0.1103
-3.0310,0.1131
-3.0308,0.1157
-3.0305,0.1183
-3.0303,0.1207
-3.0300,0.1230
-3.0298,0.1252
-3.0295,0.1273
-3.0293,0.1292
-3.0291,0.1311
-3.0288,0.1328
-3.0286,0.1343
-3.0283,0.1358
-3.0281,0.1371
-3.0278,0.1383
-3.0276,0.1393
-3.0273,0.1402
-3.0271,0.1410
-3.0269,0.1416
-3.0266,0.1421
-3.0264,0.1425
-3.0261,0.1427
-3.0259,0.1428
-3.0256,0.1427
-3.0254,0.1425
-3.0251,0.1422
-3.0249,0.1418
-3.0247,0.1411
-3.0244,0.1404
-3.0242,0.1395
-3.0239,0.1385
-3.0237,0.1374
-3.0234,0.1361
-3.0232,0.1347
-3.0230,0.1331
-3.0227,0.1315
-3.0225,0.1297
-3.0222,0.1277
-3.0220,0.1257
-3.0217,0.1235
-3.0215,0.1212
-3.0212,0.1188
-3.0210,0.1163
-3.0208,0.1136
-3.0205,0.1109
-3.0203,0.1080
-3.0200,0.1051
-3.0198,0.1020
-3.0195,0.0989
-3.0193,0.0956
-3.0190,0.0922
-3.0188,0.0888
-3.0186,0.0853
-3.0183,0.0817
-3.0181,0.0780
-3.0178,0.0742
-3.0176,0.0704
-3.0173,0.0665
-3.0171,0.0625
-3.0168,0.0585
-3.0166,0.0544
-3.0164,0.0502
-3.0161,0.0460
-3.0159,0.0418
-3.0156,0.0375
-3.0154,0.0332
-3.0151,0.0289
-3.0149,0.0245
-3.0147,0.0201
-3.0144,0.0157
-3.0142,0.0112
-3.0139,0.0068
-3.0137,0.0023
-3.0134,-0.0021
-3.0132,-0.0066
-3.0129,-0.0110
-3.0127,-0.0155
-3.0125,-0.0199
-3.0122,-0.0243
-3.0120,-0.0287
-3.0117,-0.0330
-3.0115,-0.0374
-3.0112,-0.0416
-3.0110,-0.0459
-3.0107,-0.0501
-3.0105,-0.0542
-3.0103,-0.0583
-3.0100,-0.0624
-3.0098,-0.0664
-3.0095,-0.0703
-3.0093,-0.0741
-3.0090,-0.0779
-3.0088,-0.0816
-3.0085,-0.0852
-3.0083,-0.0888
-3.0081,-0.0922
-3.0078,-0.0956
-3.0076,-0.0989
-3.0073,-0.1020
-3.0071,-0.1051
-3.0068,-0.1081
-3.0066,-0.1110
-3.0063,-0.1137
-3.0061,-0.1164
-3.0059,-0.1189
-3.0056,-0.1213
-3.0054,-0.1236
-3.0051,-0.1258
-3.0049,-0.1279
-3.0046,-0.1298
-3.0044,-0.1316
-3.0042,-0.1333
-3.0039,-0.1349
-3.0037,-0.1363
-3.0034,-0.1376
-3.0032,-0.1387
-3.0029,-0.1398
-3.0027,-0.1407
-3.0024,-0.1414
-3.0022,-0.1420
-3.0020,-0.1425
-3.0017,-0.1428
-3.0015,-0.1430
-3.0012,-0.1431
-3.0010,-0.1430
-3.0007,-0.1428
-3.0005,-0.1424
-3.0002,-0.1419
-3.0000,-0.1412
-2.9998,-0.1405
-2.9995,-0.1396
-2.9993,-0.1385
-2.9990,-0.1373
-2.9988,-0.1360
-2.9985,-0.1345
-2.9983,-0.1330
-2.9980,-0.1312
-2.9978,-0.1294
-2.9976,-0.1274
-2.9973,-0.1253
-2.9971,-0.1231
-2.9968,-0.1208
-2.9966,-0.1183
-2.9963,-0.1158
-2.9961,-0.1131
-2.9959,-0.1103
-2.9956,-0.1074
-2.9954,-0.1044
-2.9951,-0.1013
-2.9949,-0.0981
-2.9946,-0.0948
-2.9944,-0.0914
-2.9941,-0.0879
-2.9939,-0.0843
-2.9937,-0.0806
-2.9934,-0.0769
-2.9932,-0.0731
-2.9929,-0.0692
-2.9927,-0.0653
-2.9924,-0.0613
-2.9922,-0.0572
-2.9919,-0.0531
-2.9917,-0.0489
-2.9915,-0.0446
-2.9912,-0.0404
-2.9910,-0.0361
-2.9907,-0.0317
-2.9905,-0.0273
-2.9902,-0.0229
-2.9900,-0.0185
-2.9897,-0.0141
-2.9895,-0.0096
-2.9893,-0.0051
-2.9890,-0.0006
-2.9888,0.0038
-2.9885,0.0083
-2.9883,0.0128
-2.9880,0.0172
-2.9878,0.0217
-2.9876,0.0261
-2.9873,0.0305
-2.9871,0.0348
-2.9868,0.0392
-2.9866,0.0434
-2.9863,0.0477
-2.9861,0.0519
-2.9858,0.0560
-2.9856,0.0601
-2.9854,0.0642
-2.9851,0.0682
-2.9849,0.0721
-2.9846,0.0759
-2.9844,0.0797
-2.9841,0.0834
-2.9839,0.0870
-2.9836,0.0905
-2.9834,0.0939
-2.9832,0.0973
-2.9829,0.1005
-2.9827,0.1036
-2.9824,0.1067
-2.9822,0.1096
-2.9819,0.1125
-2.9817,0.1152
-2.9814,0.1178
-2.9812,0.1203
-2.9810,0.1227
-2.9807,0.1249
-2.9805,0.1271
-2.9802,0.1291
-2.9800,0.1310
-2.9797,0.1327
-2.9795,0.1344
-2.9792,0.1359
-2.9790,0.1372
-2.9788,0.1385
-2.9785,0.1395
-2.9783,0.1405
-2.9780,0.1413
-2.9778,0.1420
-2.9775,0.1425
-2.9773,0.1429
-2.9771,0.1432
-2.9768,0.1433
-2.9766,0.1433
-2.9763,0.1432
-2.9761,0.1429
-2.9758,0.1424
-2.9756,0.1418
-2.9753,0.1411
-2.9751,0.1403
-2.9749,0.1393
-2.9746,0.1381
-2.9744,0.1369
-2.9741,0.1355
-2.9739,0.1339
-2.9736,0.1323
-2.9734,0.1305
-2.9731,0.1285
-2.9729,0.1265
-2.9727,0.1243
-2.9724,0.1220
-2.9722,0.1196
-2.9719,0.1171
-2.9717,0.1144
-2.9714,0.1117
-2.9712,0.1088
-2.9709,0.1058
-2.9707,0.1027
-2.9705,0.0995
-2.9702,0.0963
-2.9700,0.0929
-2.9697,0.0894
-2.9695,0.0859
-2.9692,0.0822
-2.9690,0.0785
-2.9688,0.0747
-2.9685,0.0708
-2.9683,0.0669
-2.9680,0.0629
-2.9678,0.0588
-2.9675,0.0547
-2.9673,0.0505
-2.9670,0.0462
-2.9668,0.0420
-2.9666,0.0377
-2.9663,0.0333
-2.9661,0.0289
-2.9658,0.0245
-2.9656,0.0200
-2.9653,0.0156
-2.9651,0.0111
-2.9648,0.0066
-2.9646,0.0021
-2.9644,-0.0024
-2.9641,-0.0069
-2.9639,-0.0114
-2.9636,-0.0159
-2.9634,-0.0203
-2.9631,-0.0248
-2.9629,-0.0292
-2.9626,-0.0336
-2.9624,-0.0379
-2.9622,-0.0423
-2.9619,-0.0465
-2.9617,-0.0508
-2.9614,-0.0550
-2.9612,-0.0591
-2.9609,-0.0632
-2.9607,-0.0672
-2.9605,-0.0711
-2.9602,-0.0750
-2.9600,-0.0788
-2.9597,-0.0825
-2.9595,-0.0862
-2.9592,-0.0897
-2.9590,-0.0932
-2.9587,-0.0966
-2.9585,-0.0999
-2.9583,-0.1031
-2.9580,-0.1062
-2.9578,-0.1091
-2.9575,-0.1120
-2.9573,-0.1148
-2.9570,-0.1174
-2.9568,-0.1200
-2.9565,-0.1224
-2.9563,-0.1247
-2.9561,-0.1269
-2.9558,-0.1289
-2.9556,-0.1308
-2.9553,-0.1326
-2.9551,-0.1343
-2.9548,-0.1358
-2.9546,-0.1372
-2.9543,-0.1385
-2.9541,-0.1396
-2.9539,-0.1406
-2.9536,-0.1415
-2.9534,-0.1422
-2.9531,-0.1427
-2.9529,-0.1432
-2.9526,-0.1435
-2.9524,-0.1436
-2.9522,-0.1436
-2.9519,-0.1435
-2.9517,-0.1432
-2.9514,-0.1428
-2.9512,-0.1422
-2.9509,-0.1415
-2.9507,-0.1407
-2.9504,-0.1397
-2.9502,-0.1386
-2.9500,-0.1373
-2.9497,-0.1359
-2.9495,-0.1344
-2.9492,-0.1328
-2.9490,-0.1310
-2.9487,-0.1290
-2.9485,-0.1270
-2.9482,-0.1248
-2.9480,-0.1225
-2.9478,-0.1201
-2.9475,-0.1176
-2.9473,-0.1149
-2.9470,-0.1122
-2.9468,-0.1093
-2.9465,-0.1063
-2.9463,-0.1032
-2.9460,-0.1000
-2.9458,-0.0968
-2.9456,-0.0934
-2.9453,-0.0899
-2.9451,-0.0863
-2.9448,-0.0827
-2.9446,-0.0789
-2.9443,-0.0751
-2.9441,-0.0712
-2.9438,-0.0673
-2.9436,-0.0633
-2.9434,-0.0592
-2.9431,-0.0550
-2.9429,-0.0508
-2.9426,-0.0466
-2.9424,-0.0423
-2.9421,-0.0379
-2.9419,-0.0336
-2.9417,-0.0292
-2.9414,-0.0247
-2.9412,-0.0202
-2.9409,-0.0158
-2.9407,-0.0113
-2.9404,-0.0068
-2.9402,-0.0022
-2.9399,0.0023
-2.9397,0.0068
-2.9395,0.0113
-2.9392,0.0158
-2.9390,0.0203
-2.9387,0.0248
-2.9385,0.0292
-2.9382,0.0336
-2.9380,0.0380
-2.9377,0.0424
-2.9375,0.0467
-2.9373,0.0509
-2.9370,0.0551
-2.9368,0.0593
-2.9365,0.0634
-2.9363,0.0674
-2.9360,0.0714
-2.9358,0.0753
-2.9355,0.0791
-2.9353,0.0828
-2.9351,0.0865
-2.9348,0.0901
-2.9346,0.0936
-2.9343,0.0969
-2.9341,0.1002
-2.9338,0.1034
-2.9336,0.1065
-2.9334,0.1095
-2.9331,0.1124
-2.9329,0.1152
-2.9326,0.1178
-2.9324,0.1204
-2.9321,0.1228
-2.9319,0.1251
-2.9316,0.1273
-2.9314,0.1293
-2.9312,0.1313
-2.9309,0.1330
-2.9307,0.1347
-2.9304,0.1362
-2.9302,0.1376
-2.9299,0.1389
-2.9297,0.1400
-2.9294,0.1410
-2.9292,0.1418
-2.9290,0.1425
-2.9287,0.1431
-2.9285,0.1435
-2.9282,0.1438
-2.9280,0.1439
-2.9277,0.1439
-2.9275,0.1437
-2.9272,0.1434
-2.9270,0.1430
-2.9268,0.1424
-2.9265,0.1417
-2.9263,0.1408
-2.9260,0.1398
-2.9258,0.1387
-2.9255,0.1374
-2.9253,0.1360
-2.9251,0.1344
-2.9248,0.1327
-2.9246,0.1309
-2.9243,0.1290
-2.9241,0.1269
-2.9238,0.1247
-2.9236,0.1224
-2.9233,0.1199
-2.9231,0.1173
-2.9229,0.1147
-2.9226,0.1119
-2.9224,0.1089
-2.9221,0.1059
-2.9219,0.1028
-2.9216,0.0996
-2.9214,0.0963
-2.9211,0.0928
-2.9209,0.0893
-2.9207,0.0857
-2.9204,0.0820
-2.9202,0.0783
-2.9199,0.0744
-2.9197,0.0705
-2.9194,0.0665
-2.9192,0.0624
-2.9189,0.0583
-2.9187,0.0541
-2.9185,0.0499
-2.9182,0.0456
-2.9180,0.0413
-2.9177,0.0369
-2.9175,0.0325
-2.9172,0.0281
-2.9170,0.0236
-2.9167,0.0191
-2.9165,0.0146
-2.9163,0.0101
-2.9160,0.0055
-2.9158,0.0010
-2.9155,-0.0036
-2.9153,-0.0081
-2.9150,-0.0126
-2.9148,-0.0172
-2.9146,-0.0217
-2.9143,-0.0261
-2.9141,-0.0306
-2.9138,-0.0350
-2.9136,-0.0394
-2.9133,-0.0438
-2.9131,-0.0481
-2.9128,-0.0523
-2.9126,-0.0566
-2.9124,-0.0607
-2.9121,-0.0648
-2.9119,-0.0688
-2.9116,-0.0728
-2.9114,-0.0767
-2.9111,-0.0805
-2.9109,-0.0842
-2.9106,-0.0879
-2.9104,-0.0915
-2.9102,-0.0949
-2.9099,-0.0983
-2.9097,-0.1016
-2.9094,-0.1048
-2.9092,-0.1078
-2.9089,-0.1108
-2.9087,-0.1137
-2.9084,-0.1164
-2.9082,-0.1190
-2.9080,-0.1215
-2.9077,-0.1239
-2.9075,-0.1262
-2.9072,-0.1283
-2.9070,-0.1303
-2.9067,-0.1322
-2.9065,-0.1340
-2.9063,-0.1356
-2.9060,-0.1371
-2.9058,-0.1384
-2.9055,-0.1396
-2.9053,-0.1407
-2.9050,-0.1416
-2.9048,-0.1424
-2.9045,-0.1430
-2.9043,-0.1435
-2.9041,-0.1439
-2.9038,-0.1441
-2.9036,-0.1442
-2.9033,-0.1441
-2.9031,-0.1439
-2.9028,-0.1435
-2.9026,-0.1430
-2.9023,-0.1424
-2.9021,-0.1416
-2.9019,-0.1407
-2.9016,-0.1396
-2.9014,-0.1384
-2.9011,-0.1370
-2.9009,-0.1355
-2.9006,-0.1339
-2.9004,-0.1322
-2.9001,-0.1303
-2.8999,-0.1282
-2.8997,-0.1261
-2.8994,-0.1238
-2.8992,-0.1214
-2.8989,-0.1189
-2.8987,-0.1163
-2.8984,-0.1135
-2.8982,-0.1106
-2.8980,-0.1077
-2.8977,-0.1046
-2.8975,-0.1014
-2.8972,-0.0981
-2.8970,-0.0947
-2.8967,-0.0912
-2.8965,-0.0876
-2.8962,-0.0840
-2.8960,-0.0802
-2.8958,-0.0764
-2.8955,-0.0725
-2.8953,-0.0685
-2.8950,-0.0645
-2.8948,-0.0603
-2.8945,-0.0562
-2.8943,-0.0519
-2.8940,-0.0477
-2.8938,-0.0433
-2.8936,-0.0390
-2.8933,-0.0345
-2.8931,-0.0301
-2.8928,-0.0256
-2.8926,-0.0211
-2.8923,-0.0166
-2.8921,-0.0120
-2.8918,-0.0075
-2.8916,-0.0029
-2.8914,0.0017
-2.8911,0.0062
-2.8909,0.0108
-2.8906,0.0153
-2.8904,0.0199
-2.8901,0.0244
-2.8899,0.0289
-2.8897,0.0333
-2.8894,0.0378
-2.8892,0.0421
-2.8889,0.0465
-2.8887,0.0508
-2.8884,0.0551
-2.8882,0.0593
-2.8879,0.0634
-2.8877,0.0675
-2.8875,0.0715
-2.8872,0.0754
-2.8870,0.0793
-2.8867,0.0831
-2.8865,0.0868
-2.8862,0.0904
-2.8860,0.0939
-2.8857,0.0973
-2.8855,0.1006
-2.8853,0.1039
-2.8850,0.1070
-2.8848,0.1100
-2.8845,0.1129
-2.8843,0.1157
-2.8840,0.1184
-2.8838,0.1210
-2.8835,0.1234
-2.8833,0.1257
-2.8831,0.1279
-2.8828,0.1300
-2.8826,0.1319
-2.8823,0.1337
-2.8821,0.1354
-2.8818,0.1369
-2.8816,0.1383
-2.8813,0.1395
-2.8811,0.1407
-2.8809,0.1416
-2.8806,0.1425
-2.8804,0.1432
-2.8801,0.1437
-2.8799,0.1441
-2.8796,0.1444
-2.8794,0.1445
-2.8792,0.1444
-2.8789,0.1442
-2.8787,0.1439
-2.8784,0.1434
-2.8782,0.1428
-2.8779,0.1421
-2.8777,0.1412
-2.8774,0.1401
-2.8772,0.1390
-2.8770,0.1376
-2.8767,0.1362
-2.8765,0.1346
-2.8762,0.1328
-2.8760,0.1310
-2.8757,0.1290
-2.8755,0.1268
-2.8752,0.1246
-2.8750,0.1222
-2.8748,0.1197
-2.8745,0.1171
-2.8743,0.1143
-2.8740,0.1115
-2.8738,0.1085
-2.8735,0.1054
-2.8733,0.1022
-2.8730,0.0989
-2.8728,0.0955
-2.8726,0.0921
-2.8723,0.0885
-2.8721,0.0848
-2.8718,0.0811
-2.8716,0.0772
-2.8713,0.0733
-2.8711,0.0693
-2.8709,0.0653
-2.8706,0.0611
-2.8704,0.0570
-2.8701,0.0527
-2.8699,0.0484
-2.8696,0.0441
-2.8694,0.0397
-2.8691,0.0353
-2.8689,0.0308
-2.8687,0.0263
-2.8684,0.0218
-2.8682,0.0172
-2.8679,0.0127
-2.8677,0.0081
-2.8674,0.0035
-2.8672,-0.0011
-2.8669,-0.0057
-2.8667,-0.0103
-2.8665,-0.0148
-2.8662,-0.0194
-2.8660,-0.0239
-2.8657,-0.0285
-2.8655,-0.0330
-2.8652,-0.0374
-2.8650,-0.0418
-2.8647,-0.0462
-2.8645,-0.0505
-2.8643,-0.0548
-2.8640,-0.0590
-2.8638,-0.0632
-2.8635,-0.0673
-2.8633,-0.0713
-2.8630,-0.0753
-2.8628,-0.0792
-2.8626,-0.0830
-2.8623,-0.0867
-2.8621,-0.0903
-2.8618,-0.0939
-2.8616,-0.0973
-2.8613,-0.1007
-2.8611,-0.1039
-2.8608,-0.1071
-2.8606,-0.1101
-2.8604,-0.1131
-2.8601,-0.1159
-2.8599,-0.1186
-2.8596,-0.1211
-2.8594,-0.1236
-2.8591,-0.1259
-2.8589,-0.1281
-2.8586,-0.1302
-2.8584,-0.1321
-2.8582,-0.1340
-2.8579,-0.1356
-2.8577,-0.1372
-2.8574,-0.1386
-2.8572,-0.1398
-2.8569,-0.1409
-2.8567,-0.1419
-2.8564,-0.1428
-2.8562,-0.1434
-2.8560,-0.1440
-2.8557,-0.1444
-2.8555,-0.1446
-2.8552,-0.1447
-2.8550,-0.1447
-2.8547,-0.1445
-2.8545,-0.1442
-2.8542,-0.1437
-2.8540,-0.1431
-2.8538,-0.1423
-2.8535,-0.1414
-2.8533,-0.1404
-2.8530,-0.1392
-2.8528,-0.1378
-2.8525,-0.1363
