t,strain*1e21
-8.4962,0.0494
-8.4959,0.0493
-8.4957,0.0491
-8.4954,0.0489
-8.4952,0.0486
-8.4949,0.0483
-8.4947,0.0479
-8.4944,0.0475
-8.4942,0.0471
-8.4940,0.0465
-8.4937,0.0460
-8.4935,0.0454
-8.4932,0.0448
-8.4930,0.0441
-8.4927,0.0434
-8.4925,0.0426
-8.4922,0.0418
-8.4920,0.0410
-8.4918,0.0401
-8.4915,0.0392
-8.4913,0.0382
-8.4910,0.0372
-8.4908,0.0362
-8.4905,0.0352
-8.4903,0.0341
-8.4900,0.0329
-8.4898,0.0318
-8.4896,0.0306
-8.4893,0.0294
-8.4891,0.0281
-8.4888,0.0269
-8.4886,0.0256
-8.4883,0.0243
-8.4881,0.0229
-8.4879,0.0215
-8.4876,0.0202
-8.4874,0.0188
-8.4871,0.0173
-8.4869,0.0159
-8.4866,0.0144
-8.4864,0.0130
-8.4861,0.0115
-8.4859,0.0100
-8.4857,0.0085
-8.4854,0.0070
-8.4852,0.0055
-8.4849,0.0040
-8.4847,0.0024
-8.4844,0.0009
-8.4842,-0.0006
-8.4839,-0.0021
-8.4837,-0.0037
-8.4835,-0.0052
-8.4832,-0.0067
-8.4830,-0.0082
-8.4827,-0.0097
-8.4825,-0.0112
-8.4822,-0.0127
-8.4820,-0.0142
-8.4817,-0.0156
-8.4815,-0.0171
-8.4813,-0.0185
-8.4810,-0.0199
-8.4808,-0.0213
-8.4805,-0.0227
-8.4803,-0.0240
-8.4800,-0.0253
-8.4798,-0.0266
-8.4795,-0.0279
-8.4793,-0.0292
-8.4791,-0.0304
-8.4788,-0.0316
-8.4786,-0.0327
-8.4783,-0.0339
-8.4781,-0.0350
-8.4778,-0.0360
-8.4776,-0.0371
-8.4774,-0.0381
-8.4771,-0.0390
-8.4769,-0.0399
-8.4766,-0.0408
-8.4764,-0.0417
-8.4761,-0.0425
-8.4759,-0.0433
-8.4756,-0.0440
-8.4754,-0.0447
-8.4752,-0.0453
-8.4749,-0.0459
-8.4747,-0.0465
-8.4744,-0.0470
-8.4742,-0.0475
-8.4739,-0.0479
-8.4737,-0.0483
-8.4734,-0.0486
-8.4732,-0.0489
-8.4730,-0.0491
-8.4727,-0.0493
-8.4725,-0.0495
-8.4722,-0.0496
-8.4720,-0.0496
-8.4717,-0.0496
-8.4715,-0.0496
-8.4712,-0.0495
-8.4710,-0.0493
-8.4708,-0.0492
-8.4705,-0.0489
-8.4703,-0.0487
-8.4700,-0.0483
-8.4698,-0.0480
-8.4695,-0.0476
-8.4693,-0.0471
-8.4691,-0.0466
-8.4688,-0.0460
-8.4686,-0.0454
-8.4683,-0.0448
-8.4681,-0.0441
-8.4678,-0.0434
-8.4676,-0.0427
-8.4673,-0.0419
-8.4671,-0.0410
-8.4669,-0.0401
-8.4666,-0.0392
-8.4664,-0.0383
-8.4661,-0.0373
-8.4659,-0.0362
-8.4656,-0.0352
-8.4654,-0.0341
-8.4651,-0.0330
-8.4649,-0.0318
-8.4647,-0.0306
-8.4644,-0.0294
-8.4642,-0.0282
-8.4639,-0.0269
-8.4637,-0.0256
-8.4634,-0.0243
-8.4632,-0.0229
-8.4629,-0.0215
-8.4627,-0.0202
-8.4625,-0.0188
-8.4622,-0.0173
-8.4620,-0.0159
-8.4617,-0.0144
-8.4615,-0.0130
-8.4612,-0.0115
-8.4610,-0.0100
-8.4608,-0.0085
-8.4605,-0.0070
-8.4603,-0.0055
-8.4600,-0.0039
-8.4598,-0.0024
-8.4595,-0.0009
-8.4593,0.0007
-8.4590,0.0022
-8.4588,0.0037
-8.4586,0.0052
-8.4583,0.0068
-8.4581,0.0083
-8.4578,0.0098
-8.4576,0.0113
-8.4573,0.0127
-8.4571,0.0142
-8.4568,0.0157
-8.4566,0.0171
-8.4564,0.0186
-8.4561,0.0200
-8.4559,0.0214
-8.4556,0.0227
-8.4554,0.0241
-8.4551,0.0254
-8.4549,0.0267
-8.4546,0.0280
-8.4544,0.0292
-8.4542,0.0305
-8.4539,0.0316
-8.4537,0.0328
-8.4534,0.0339
-8.4532,0.0350
-8.4529,0.0361
-8.4527,0.0371
-8.4524,0.0381
-8.4522,0.0391
-8.4520,0.0400
-8.4517,0.0409
-8.4515,0.0418
-8.4512,0.0426
-8.4510,0.0433
-8.4507,0.0441
-8.4505,0.0447
-8.4503,0.0454
-8.4500,0.0460
-8.4498,0.0465
-8.4495,0.0471
-8.4493,0.0475
-8.4490,0.0479
-8.4488,0.0483
-8.4485,0.0486
-8.4483,0.0489
-8.4481,0.0492
-8.4478,0.0494
-8.4476,0.0495
-8.4473,0.0496
-8.4471,0.0496
-8.4468,0.0496
-8.4466,0.0496
-8.4463,0.0495
-8.4461,0.0494
-8.4459,0.0492
-8.4456,0.0489
-8.4454,0.0487
-8.4451,0.0483
-8.4449,0.0480
-8.4446,0.0475
-8.4444,0.0471
-8.4441,0.0466
-8.4439,0.0460
-8.4437,0.0454
-8.4434,0.0448
-8.4432,0.0441
-8.4429,0.0434
-8.4427,0.0426
-8.4424,0.0418
-8.4422,0.0410
-8.4420,0.0401
-8.4417,0.0392
-8.4415,0.0382
-8.4412,0.0372
-8.4410,0.0362
-8.4407,0.0351
-8.4405,0.0340
-8.4402,0.0329
-8.4400,0.0317
-8.4398,0.0305
-8.4395,0.0293
-8.4393,0.0280
-8.4390,0.0268
-8.4388,0.0255
-8.4385,0.0241
-8.4383,0.0228
-8.4380,0.0214
-8.4378,0.0200
-8.4376,0.0186
-8.4373,0.0172
-8.4371,0.0157
-8.4368,0.0143
-8.4366,0.0128
-8.4363,0.0113
-8.4361,0.0098
-8.4358,0.0083
-8.4356,0.0068
-8.4354,0.0053
-8.4351,0.0037
-8.4349,0.0022
-8.4346,0.0007
-8.4344,-0.0009
-8.4341,-0.0024
-8.4339,-0.0039
-8.4337,-0.0054
-8.4334,-0.0070
-8.4332,-0.0085
-8.4329,-0.0100
-8.4327,-0.0115
-8.4324,-0.0130
-8.4322,-0.0144
-8.4319,-0.0159
-8.4317,-0.0173
-8.4315,-0.0188
-8.4312,-0.0202
-8.4310,-0.0216
-8.4307,-0.0229
-8.4305,-0.0243
-8.4302,-0.0256
-8.4300,-0.0269
-8.4297,-0.0282
-8.4295,-0.0294
-8.4293,-0.0307
-8.4290,-0.0319
-8.4288,-0.0330
-8.4285,-0.0341
-8.4283,-0.0352
-8.4280,-0.0363
-8.4278,-0.0373
-8.4275,-0.0383
-8.4273,-0.0393
-8.4271,-0.0402
-8.4268,-0.0411
-8.4266,-0.0419
-8.4263,-0.0427
-8.4261,-0.0435
-8.4258,-0.0442
-8.4256,-0.0449
-8.4254,-0.0455
-8.4251,-0.0461
-8.4249,-0.0467
-8.4246,-0.0472
-8.4244,-0.0476
-8.4241,-0.0480
-8.4239,-0.0484
-8.4236,-0.0487
-8.4234,-0.0490
-8.4232,-0.0492
-8.4229,-0.0494
-8.4227,-0.0496
-8.4224,-0.0496
-8.4222,-0.0497
-8.4219,-0.0497
-8.4217,-0.0496
-8.4214,-0.0495
-8.4212,-0.0494
-8.4210,-0.0492
-8.4207,-0.0489
-8.4205,-0.0486
-8.4202,-0.0483
-8.4200,-0.0479
-8.4197,-0.0475
-8.4195,-0.0470
-8.4192,-0.0465
-8.4190,-0.0459
-8.4188,-0.0453
-8.4185,-0.0447
-8.4183,-0.0440
-8.4180,-0.0433
-8.4178,-0.0425
-8.4175,-0.0417
-8.4173,-0.0408
-8.4170,-0.0399
-8.4168,-0.0390
-8.4166,-0.0380
-8.4163,-0.0370
-8.4161,-0.0360
-8.4158,-0.0349
-8.4156,-0.0338
-8.4153,-0.0326
-8.4151,-0.0315
-8.4149,-0.0303
-8.4146,-0.0290
-8.4144,-0.0278
-8.4141,-0.0265
-8.4139,-0.0252
-8.4136,-0.0238
-8.4134,-0.0225
-8.4131,-0.0211
-8.4129,-0.0197
-8.4127,-0.0183
-8.4124,-0.0169
-8.4122,-0.0154
-8.4119,-0.0139
-8.4117,-0.0125
-8.4114,-0.0110
-8.4112,-0.0095
-8.4109,-0.0080
-8.4107,-0.0064
-8.4105,-0.0049
-8.4102,-0.0034
-8.4100,-0.0018
-8.4097,-0.0003
-8.4095,0.0012
-8.4092,0.0028
-8.4090,0.0043
-8.4087,0.0058
-8.4085,0.0073
-8.4083,0.0089
-8.4080,0.0104
-8.4078,0.0119
-8.4075,0.0133
-8.4073,0.0148
-8.4070,0.0163
-8.4068,0.0177
-8.4066,0.0191
-8.4063,0.0205
-8.4061,0.0219
-8.4058,0.0233
-8.4056,0.0246
-8.4053,0.0260
-8.4051,0.0273
-8.4048,0.0285
-8.4046,0.0298
-8.4044,0.0310
-8.4041,0.0322
-8.4039,0.0333
-8.4036,0.0345
-8.4034,0.0356
-8.4031,0.0366
-8.4029,0.0376
-8.4026,0.0386
-8.4024,0.0396
-8.4022,0.0405
-8.4019,0.0413
-8.4017,0.0422
-8.4014,0.0430
-8.4012,0.0437
-8.4009,0.0444
-8.4007,0.0451
-8.4004,0.0457
-8.4002,0.0463
-8.4000,0.0468
-8.3997,0.0473
-8.3995,0.0478
-8.3992,0.0482
-8.3990,0.0485
-8.3987,0.0488
-8.3985,0.0491
-8.3983,0.0493
-8.3980,0.0495
-8.3978,0.0496
-8.3975,0.0497
-8.3973,0.0497
-8.3970,0.0497
-8.3968,0.0496
-8.3965,0.0495
-8.3963,0.0493
-8.3961,0.0491
-8.3958,0.0489
-8.3956,0.0486
-8.3953,0.0482
-8.3951,0.0478
-8.3948,0.0474
-8.3946,0.0469
-8.3943,0.0464
-8.3941,0.0458
-8.3939,0.0452
-8.3936,0.0445
-8.3934,0.0438
-8.3931,0.0430
-8.3929,0.0423
-8.3926,0.0414
-8.3924,0.0406
-8.3921,0.0396
-8.3919,0.0387
-8.3917,0.0377
-8.3914,0.0367
-8.3912,0.0356
-8.3909,0.0346
-8.3907,0.0334
-8.3904,0.0323
-8.3902,0.0311
-8.3899,0.0299
-8.3897,0.0286
-8.3895,0.0274
-8.3892,0.0261
-8.3890,0.0248
-8.3887,0.0234
-8.3885,0.0220
-8.3882,0.0207
-8.3880,0.0193
-8.3878,0.0178
-8.3875,0.0164
-8.3873,0.0149
-8.3870,0.0134
-8.3868,0.0120
-8.3865,0.0105
-8.3863,0.0090
-8.3860,0.0074
-8.3858,0.0059
-8.3856,0.0044
-8.3853,0.0029
-8.3851,0.0013
-8.3848,-0.0002
-8.3846,-0.0018
-8.3843,-0.0033
-8.3841,-0.0048
-8.3838,-0.0064
-8.3836,-0.0079
-8.3834,-0.0094
-8.3831,-0.0109
-8.3829,-0.0124
-8.3826,-0.0139
-8.3824,-0.0153
-8.3821,-0.0168
-8.3819,-0.0182
-8.3816,-0.0197
-8.3814,-0.0211
-8.3812,-0.0224
-8.3809,-0.0238
-8.3807,-0.0252
-8.3804,-0.0265
-8.3802,-0.0278
-8.3799,-0.0290
-8.3797,-0.0303
-8.3795,-0.0315
-8.3792,-0.0326
-8.3790,-0.0338
-8.3787,-0.0349
-8.3785,-0.0360
-8.3782,-0.0370
-8.3780,-0.0380
-8.3777,-0.0390
-8.3775,-0.0399
-8.3773,-0.0408
-8.3770,-0.0417
-8.3768,-0.0425
-8.3765,-0.0433
-8.3763,-0.0440
-8.3760,-0.0447
-8.3758,-0.0454
-8.3755,-0.0460
-8.3753,-0.0466
-8.3751,-0.0471
-8.3748,-0.0475
-8.3746,-0.0480
-8.3743,-0.0484
-8.3741,-0.0487
-8.3738,-0.0490
-8.3736,-0.0492
-8.3733,-0.0494
-8.3731,-0.0496
-8.3729,-0.0497
-8.3726,-0.0497
-8.3724,-0.0497
-8.3721,-0.0497
-8.3719,-0.0496
-8.3716,-0.0495
-8.3714,-0.0493
-8.3712,-0.0491
-8.3709,-0.0488
-8.3707,-0.0485
-8.3704,-0.0481
-8.3702,-0.0477
-8.3699,-0.0472
-8.3697,-0.0467
-8.3694,-0.0462
-8.3692,-0.0456
-8.3690,-0.0449
-8.3687,-0.0442
-8.3685,-0.0435
-8.3682,-0.0428
-8.3680,-0.0419
-8.3677,-0.0411
-8.3675,-0.0402
-8.3672,-0.0393
-8.3670,-0.0383
-8.3668,-0.0373
-8.3665,-0.0363
-8.3663,-0.0352
-8.3660,-0.0341
-8.3658,-0.0330
-8.3655,-0.0318
-8.3653,-0.0306
-8.3650,-0.0294
-8.3648,-0.0281
-8.3646,-0.0268
-8.3643,-0.0255
-8.3641,-0.0242
-8.3638,-0.0228
-8.3636,-0.0215
-8.3633,-0.0201
-8.3631,-0.0186
-8.3629,-0.0172
-8.3626,-0.0157
-8.3624,-0.0143
-8.3621,-0.0128
-8.3619,-0.0113
-8.3616,-0.0098
-8.3614,-0.0083
-8.3611,-0.0068
-8.3609,-0.0052
-8.3607,-0.0037
-8.3604,-0.0022
-8.3602,-0.0006
-8.3599,0.0009
-8.3597,0.0025
-8.3594,0.0040
-8.3592,0.0055
-8.3589,0.0071
-8.3587,0.0086
-8.3585,0.0101
-8.3582,0.0116
-8.3580,0.0131
-8.3577,0.0146
-8.3575,0.0160
-8.3572,0.0175
-8.3570,0.0189
-8.3567,0.0203
-8.3565,0.0217
-8.3563,0.0231
-8.3560,0.0245
-8.3558,0.0258
-8.3555,0.0271
-8.3553,0.0284
-8.3550,0.0296
-8.3548,0.0309
-8.3545,0.0320
-8.3543,0.0332
-8.3541,0.0343
-8.3538,0.0354
-8.3536,0.0365
-8.3533,0.0375
-8.3531,0.0385
-8.3528,0.0395
-8.3526,0.0404
-8.3524,0.0413
-8.3521,0.0421
-8.3519,0.0429
-8.3516,0.0437
-8.3514,0.0444
-8.3511,0.0451
-8.3509,0.0457
-8.3506,0.0463
-8.3504,0.0468
-8.3502,0.0473
-8.3499,0.0478
-8.3497,0.0482
-8.3494,0.0486
-8.3492,0.0489
-8.3489,0.0492
-8.3487,0.0494
-8.3484,0.0495
-8.3482,0.0497
-8.3480,0.0498
-8.3477,0.0498
-8.3475,0.0498
-8.3472,0.0497
-8.3470,0.0496
-8.3467,0.0494
-8.3465,0.0492
-8.3462,0.0490
-8.3460,0.0487
-8.3458,0.0483
-8.3455,0.0479
-8.3453,0.0475
-8.3450,0.0470
-8.3448,0.0465
-8.3445,0.0459
-8.3443,0.0453
-8.3441,0.0446
-8.3438,0.0439
-8.3436,0.0431
-8.3433,0.0424
-8.3431,0.0415
-8.3428,0.0407
-8.3426,0.0397
-8.3423,0.0388
-8.3421,0.0378
-8.3419,0.0368
-8.3416,0.0357
-8.3414,0.0346
-8.3411,0.0335
-8.3409,0.0324
-8.3406,0.0312
-8.3404,0.0300
-8.3401,0.0287
-8.3399,0.0274
-8.3397,0.0261
-8.3394,0.0248
-8.3392,0.0235
-8.3389,0.0221
-8.3387,0.0207
-8.3384,0.0193
-8.3382,0.0179
-8.3379,0.0164
-8.3377,0.0150
-8.3375,0.0135
-8.3372,0.0120
-8.3370,0.0105
-8.3367,0.0090
-8.3365,0.0074
-8.3362,0.0059
-8.3360,0.0044
-8.3358,0.0028
-8.3355,0.0013
-8.3353,-0.0002
-8.3350,-0.0018
-8.3348,-0.0033
-8.3345,-0.0049
-8.3343,-0.0064
-8.3340,-0.0079
-8.3338,-0.0094
-8.3336,-0.0110
-8.3333,-0.0125
-8.3331,-0.0139
-8.3328,-0.0154
-8.3326,-0.0169
-8.3323,-0.0183
-8.3321,-0.0197
-8.3318,-0.0212
-8.3316,-0.0225
-8.3314,-0.0239
-8.3311,-0.0253
-8.3309,-0.0266
-8.3306,-0.0279
-8.3304,-0.0291
-8.3301,-0.0304
-8.3299,-0.0316
-8.3296,-0.0328
-8.3294,-0.0339
-8.3292,-0.0350
-8.3289,-0.0361
-8.3287,-0.0371
-8.3284,-0.0382
-8.3282,-0.0391
-8.3279,-0.0401
-8.3277,-0.0410
-8.3274,-0.0418
-8.3272,-0.0426
-8.3270,-0.0434
-8.3267,-0.0442
-8.3265,-0.0448
-8.3262,-0.0455
-8.3260,-0.0461
-8.3257,-0.0467
-8.3255,-0.0472
-8.3253,-0.0477
-8.3250,-0.0481
-8.3248,-0.0485
-8.3245,-0.0488
-8.3243,-0.0491
-8.3240,-0.0493
-8.3238,-0.0495
-8.3235,-0.0497
-8.3233,-0.0498
-8.3231,-0.0498
-8.3228,-0.0498
-8.3226,-0.0498
-8.3223,-0.0497
-8.3221,-0.0495
-8.3218,-0.0493
-8.3216,-0.0491
-8.3213,-0.0488
-8.3211,-0.0485
-8.3209,-0.0481
-8.3206,-0.0477
-8.3204,-0.0472
-8.3201,-0.0467
-8.3199,-0.0461
-8.3196,-0.0455
-8.3194,-0.0449
-8.3191,-0.0442
-8.3189,-0.0435
-8.3187,-0.0427
-8.3184,-0.0419
-8.3182,-0.0410
-8.3179,-0.0401
-8.3177,-0.0392
-8.3174,-0.0382
-8.3172,-0.0372
-8.3170,-0.0361
-8.3167,-0.0351
-8.3165,-0.0340
-8.3162,-0.0328
-8.3160,-0.0316
-8.3157,-0.0304
-8.3155,-0.0292
-8.3152,-0.0279
-8.3150,-0.0266
-8.3148,-0.0253
-8.3145,-0.0240
-8.3143,-0.0226
-8.3140,-0.0212
-8.3138,-0.0198
-8.3135,-0.0184
-8.3133,-0.0169
-8.3130,-0.0155
-8.3128,-0.0140
-8.3126,-0.0125
-8.3123,-0.0110
-8.3121,-0.0095
-8.3118,-0.0080
-8.3116,-0.0064
-8.3113,-0.0049
-8.3111,-0.0034
-8.3108,-0.0018
-8.3106,-0.0003
-8.3104,0.0013
-8.3101,0.0028
-8.3099,0.0044
-8.3096,0.0059
-8.3094,0.0074
-8.3091,0.0090
-8.3089,0.0105
-8.3087,0.0120
-8.3084,0.0135
-8.3082,0.0150
-8.3079,0.0164
-8.3077,0.0179
-8.3074,0.0193
-8.3072,0.0207
-8.3069,0.0221
-8.3067,0.0235
-8.3065,0.0248
-8.3062,0.0262
-8.3060,0.0275
-8.3057,0.0288
-8.3055,0.0300
-8.3052,0.0312
-8.3050,0.0324
-8.3047,0.0336
-8.3045,0.0347
-8.3043,0.0358
-8.3040,0.0369
-8.3038,0.0379
-8.3035,0.0389
-8.3033,0.0398
-8.3030,0.0407
-8.3028,0.0416
-8.3025,0.0424
-8.3023,0.0432
-8.3021,0.0440
-8.3018,0.0447
-8.3016,0.0453
-8.3013,0.0460
-8.3011,0.0465
-8.3008,0.0471
-8.3006,0.0476
-8.3004,0.0480
-8.3001,0.0484
-8.2999,0.0487
-8.2996,0.0490
-8.2994,0.0493
-8.2991,0.0495
-8.2989,0.0497
-8.2986,0.0498
-8.2984,0.0498
-8.2982,0.0498
-8.2979,0.0498
-8.2977,0.0497
-8.2974,0.0496
-8.2972,0.0494
-8.2969,0.0492
-8.2967,0.0489
-8.2964,0.0486
-8.2962,0.0482
-8.2960,0.0478
-8.2957,0.0474
-8.2955,0.0469
-8.2952,0.0463
-8.2950,0.0457
-8.2947,0.0451
-8.2945,0.0444
-8.2942,0.0437
-8.2940,0.0429
-8.2938,0.0421
-8.2935,0.0413
-8.2933,0.0404
-8.2930,0.0394
-8.2928,0.0385
-8.2925,0.0375
-8.2923,0.0364
-8.2920,0.0354
-8.2918,0.0343
-8.2916,0.0331
-8.2913,0.0319
-8.2911,0.0307
-8.2908,0.0295
-8.2906,0.0282
-8.2903,0.0270
-8.2901,0.0256
-8.2899,0.0243
-8.2896,0.0229
-8.2894,0.0216
-8.2891,0.0202
-8.2889,0.0187
-8.2886,0.0173
-8.2884,0.0158
-8.2881,0.0143
-8.2879,0.0129
-8.2877,0.0114
-8.2874,0.0098
-8.2872,0.0083
-8.2869,0.0068
-8.2867,0.0053
-8.2864,0.0037
-8.2862,0.0022
-8.2859,0.0006
-8.2857,-0.0009
-8.2855,-0.0025
-8.2852,-0.0040
-8.2850,-0.0056
-8.2847,-0.0071
-8.2845,-0.0086
-8.2842,-0.0102
-8.2840,-0.0117
-8.2837,-0.0132
-8.2835,-0.0146
-8.2833,-0.0161
-8.2830,-0.0176
-8.2828,-0.0190
-8.2825,-0.0204
-8.2823,-0.0218
-8.2820,-0.0232
-8.2818,-0.0246
-8.2816,-0.0259
-8.2813,-0.0272
-8.2811,-0.0285
-8.2808,-0.0298
-8.2806,-0.0310
-8.2803,-0.0322
-8.2801,-0.0334
-8.2798,-0.0345
-8.2796,-0.0356
-8.2794,-0.0367
-8.2791,-0.0377
-8.2789,-0.0387
-8.2786,-0.0397
-8.2784,-0.0406
-8.2781,-0.0415
-8.2779,-0.0423
-8.2776,-0.0431
-8.2774,-0.0439
-8.2772,-0.0446
-8.2769,-0.0453
-8.2767,-0.0459
-8.2764,-0.0465
-8.2762,-0.0470
-8.2759,-0.0475
-8.2757,-0.0480
-8.2754,-0.0484
-8.2752,-0.0487
-8.2750,-0.0490
-8.2747,-0.0493
-8.2745,-0.0495
-8.2742,-0.0497
