t,strain*1e21
-0.9765,0.0435
-0.9763,0.0456
-0.9761,0.0473
-0.9758,0.0486
-0.9756,0.0495
-0.9753,0.0499
-0.9751,0.0500
-0.9748,0.0495
-0.9746,0.0487
-0.9743,0.0474
-0.9741,0.0458
-0.9739,0.0437
-0.9736,0.0413
-0.9734,0.0385
-0.9731,0.0353
-0.9729,0.0319
-0.9726,0.0282
-0.9724,0.0242
-0.9721,0.0200
-0.9719,0.0157
-0.9717,0.0112
-0.9714,0.0066
-0.9712,0.0020
-0.9709,-0.0027
-0.9707,-0.0073
-0.9704,-0.0119
-0.9702,-0.0163
-0.9699,-0.0207
-0.9697,-0.0248
-0.9695,-0.0287
-0.9692,-0.0324
-0.9690,-0.0358
-0.9687,-0.0389
-0.9685,-0.0417
-0.9682,-0.0441
-0.9680,-0.0461
-0.9678,-0.0477
-0.9675,-0.0489
-0.9673,-0.0497
-0.9670,-0.0501
-0.9668,-0.0500
-0.9665,-0.0495
-0.9663,-0.0485
-0.9660,-0.0472
-0.9658,-0.0454
-0.9656,-0.0432
-0.9653,-0.0407
-0.9651,-0.0378
-0.9648,-0.0345
-0.9646,-0.0310
-0.9643,-0.0272
-0.9641,-0.0232
-0.9638,-0.0189
-0.9636,-0.0145
-0.9634,-0.0100
-0.9631,-0.0054
-0.9629,-0.0007
-0.9626,0.0040
-0.9624,0.0086
-0.9621,0.0132
-0.9619,0.0176
-0.9616,0.0219
-0.9614,0.0261
-0.9612,0.0299
-0.9609,0.0336
-0.9607,0.0369
-0.9604,0.0399
-0.9602,0.0426
-0.9599,0.0449
-0.9597,0.0468
-0.9595,0.0483
-0.9592,0.0493
-0.9590,0.0500
-0.9587,0.0502
-0.9585,0.0500
-0.9582,0.0493
-0.9580,0.0482
-0.9577,0.0467
-0.9575,0.0448
-0.9573,0.0424
-0.9570,0.0398
-0.9568,0.0367
-0.9565,0.0334
-0.9563,0.0297
-0.9560,0.0258
-0.9558,0.0217
-0.9555,0.0173
-0.9553,0.0129
-0.9551,0.0083
-0.9548,0.0036
-0.9546,-0.0011
-0.9543,-0.0058
-0.9541,-0.0104
-0.9538,-0.0150
-0.9536,-0.0194
-0.9533,-0.0237
-0.9531,-0.0277
-0.9529,-0.0315
-0.9526,-0.0350
-0.9524,-0.0383
-0.9521,-0.0412
-0.9519,-0.0437
-0.9516,-0.0458
-0.9514,-0.0476
-0.9512,-0.0489
-0.9509,-0.0498
-0.9507,-0.0502
-0.9504,-0.0503
-0.9502,-0.0498
-0.9499,-0.0490
-0.9497,-0.0477
-0.9494,-0.0460
-0.9492,-0.0438
-0.9490,-0.0413
-0.9487,-0.0385
-0.9485,-0.0353
-0.9482,-0.0318
-0.9480,-0.0280
-0.9477,-0.0239
-0.9475,-0.0197
-0.9472,-0.0152
-0.9470,-0.0107
-0.9468,-0.0060
-0.9465,-0.0013
-0.9463,0.0034
-0.9460,0.0081
-0.9458,0.0128
-0.9455,0.0173
-0.9453,0.0216
-0.9450,0.0258
-0.9448,0.0297
-0.9446,0.0334
-0.9443,0.0368
-0.9441,0.0399
-0.9438,0.0426
-0.9436,0.0449
-0.9433,0.0469
-0.9431,0.0484
-0.9429,0.0495
-0.9426,0.0502
-0.9424,0.0504
-0.9421,0.0502
-0.9419,0.0495
-0.9416,0.0484
-0.9414,0.0469
-0.9411,0.0449
-0.9409,0.0426
-0.9407,0.0399
-0.9404,0.0368
-0.9402,0.0334
-0.9399,0.0297
-0.9397,0.0257
-0.9394,0.0215
-0.9392,0.0171
-0.9389,0.0126
-0.9387,0.0079
-0.9385,0.0032
-0.9382,-0.0015
-0.9380,-0.0063
-0.9377,-0.0109
-0.9375,-0.0155
-0.9372,-0.0200
-0.9370,-0.0243
-0.9367,-0.0283
-0.9365,-0.0321
-0.9363,-0.0356
-0.9360,-0.0389
-0.9358,-0.0417
-0.9355,-0.0442
-0.9353,-0.0463
-0.9350,-0.0480
-0.9348,-0.0493
-0.9345,-0.0501
-0.9343,-0.0505
-0.9341,-0.0504
-0.9338,-0.0499
-0.9336,-0.0489
-0.9333,-0.0475
-0.9331,-0.0457
-0.9328,-0.0435
-0.9326,-0.0409
-0.9324,-0.0379
-0.9321,-0.0346
-0.9319,-0.0310
-0.9316,-0.0271
-0.9314,-0.0229
-0.9311,-0.0186
-0.9309,-0.0140
-0.9306,-0.0094
-0.9304,-0.0047
-0.9302,0.0001
-0.9299,0.0049
-0.9297,0.0096
-0.9294,0.0142
-0.9292,0.0188
-0.9289,0.0231
-0.9287,0.0273
-0.9284,0.0312
-0.9282,0.0348
-0.9280,0.0381
-0.9277,0.0411
-0.9275,0.0437
-0.9272,0.0459
-0.9270,0.0477
-0.9267,0.0491
-0.9265,0.0500
-0.9262,0.0505
-0.9260,0.0506
-0.9258,0.0502
-0.9255,0.0493
-0.9253,0.0480
-0.9250,0.0463
-0.9248,0.0441
-0.9245,0.0416
-0.9243,0.0387
-0.9241,0.0354
-0.9238,0.0318
-0.9236,0.0280
-0.9233,0.0239
-0.9231,0.0195
-0.9228,0.0150
-0.9226,0.0104
-0.9223,0.0056
-0.9221,0.0008
-0.9219,-0.0040
-0.9216,-0.0087
-0.9214,-0.0134
-0.9211,-0.0180
-0.9209,-0.0224
-0.9206,-0.0266
-0.9204,-0.0306
-0.9201,-0.0343
-0.9199,-0.0376
-0.9197,-0.0407
-0.9194,-0.0434
-0.9192,-0.0457
-0.9189,-0.0476
-0.9187,-0.0490
-0.9184,-0.0500
-0.9182,-0.0506
-0.9179,-0.0507
-0.9177,-0.0504
-0.9175,-0.0496
-0.9172,-0.0483
-0.9170,-0.0466
-0.9167,-0.0445
-0.9165,-0.0420
-0.9162,-0.0391
-0.9160,-0.0359
-0.9158,-0.0323
-0.9155,-0.0285
-0.9153,-0.0244
-0.9150,-0.0200
-0.9148,-0.0155
-0.9145,-0.0108
-0.9143,-0.0061
-0.9140,-0.0013
-0.9138,0.0036
-0.9136,0.0083
-0.9133,0.0131
-0.9131,0.0177
-0.9128,0.0221
-0.9126,0.0264
-0.9123,0.0304
-0.9121,0.0341
-0.9118,0.0375
-0.9116,0.0406
-0.9114,0.0433
-0.9111,0.0457
-0.9109,0.0476
-0.9106,0.0491
-0.9104,0.0501
-0.9101,0.0507
-0.9099,0.0508
-0.9096,0.0505
-0.9094,0.0497
-0.9092,0.0484
-0.9089,0.0468
-0.9087,0.0447
-0.9084,0.0421
-0.9082,0.0392
-0.9079,0.0360
-0.9077,0.0324
-0.9074,0.0285
-0.9072,0.0244
-0.9070,0.0200
-0.9067,0.0155
-0.9065,0.0108
-0.9062,0.0060
-0.9060,0.0012
-0.9057,-0.0037
-0.9055,-0.0085
-0.9053,-0.0132
-0.9050,-0.0178
-0.9048,-0.0223
-0.9045,-0.0266
-0.9043,-0.0306
-0.9040,-0.0343
-0.9038,-0.0377
-0.9035,-0.0408
-0.9033,-0.0435
-0.9031,-0.0459
-0.9028,-0.0478
-0.9026,-0.0492
-0.9023,-0.0503
-0.9021,-0.0508
-0.9018,-0.0509
-0.9016,-0.0505
-0.9013,-0.0497
-0.9011,-0.0484
-0.9009,-0.0467
-0.9006,-0.0445
-0.9004,-0.0420
-0.9001,-0.0390
-0.8999,-0.0357
-0.8996,-0.0321
-0.8994,-0.0282
-0.8991,-0.0240
-0.8989,-0.0196
-0.8987,-0.0150
-0.8984,-0.0103
-0.8982,-0.0055
-0.8979,-0.0006
-0.8977,0.0043
-0.8974,0.0091
-0.8972,0.0139
-0.8970,0.0185
-0.8967,0.0229
-0.8965,0.0272
-0.8962,0.0312
-0.8960,0.0349
-0.8957,0.0383
-0.8955,0.0414
-0.8952,0.0440
-0.8950,0.0463
-0.8948,0.0481
-0.8945,0.0495
-0.8943,0.0505
-0.8940,0.0510
-0.8938,0.0510
-0.8935,0.0505
-0.8933,0.0496
-0.8930,0.0482
-0.8928,0.0464
-0.8926,0.0442
-0.8923,0.0415
-0.8921,0.0385
-0.8918,0.0351
-0.8916,0.0314
-0.8913,0.0274
-0.8911,0.0231
-0.8908,0.0187
-0.8906,0.0140
-0.8904,0.0092
-0.8901,0.0044
-0.8899,-0.0005
-0.8896,-0.0054
-0.8894,-0.0103
-0.8891,-0.0150
-0.8889,-0.0196
-0.8887,-0.0241
-0.8884,-0.0283
-0.8882,-0.0322
-0.8879,-0.0359
-0.8877,-0.0392
-0.8874,-0.0422
-0.8872,-0.0448
-0.8869,-0.0469
-0.8867,-0.0487
-0.8865,-0.0500
-0.8862,-0.0508
-0.8860,-0.0511
-0.8857,-0.0510
-0.8855,-0.0504
-0.8852,-0.0494
-0.8850,-0.0478
-0.8847,-0.0459
-0.8845,-0.0435
-0.8843,-0.0407
-0.8840,-0.0376
-0.8838,-0.0340
-0.8835,-0.0302
-0.8833,-0.0261
-0.8830,-0.0218
-0.8828,-0.0172
-0.8825,-0.0125
-0.8823,-0.0077
-0.8821,-0.0028
-0.8818,0.0022
-0.8816,0.0071
-0.8813,0.0119
-0.8811,0.0167
-0.8808,0.0212
-0.8806,0.0256
-0.8804,0.0298
-0.8801,0.0337
-0.8799,0.0372
-0.8796,0.0404
-0.8794,0.0433
-0.8791,0.0457
-0.8789,0.0477
-0.8786,0.0493
-0.8784,0.0504
-0.8782,0.0511
-0.8779,0.0512
-0.8777,0.0509
-0.8774,0.0502
-0.8772,0.0489
-0.8769,0.0472
-0.8767,0.0451
-0.8764,0.0425
-0.8762,0.0395
-0.8760,0.0362
-0.8757,0.0326
-0.8755,0.0286
-0.8752,0.0243
-0.8750,0.0199
-0.8747,0.0152
-0.8745,0.0104
-0.8742,0.0055
-0.8740,0.0006
-0.8738,-0.0044
-0.8735,-0.0093
-0.8733,-0.0141
-0.8730,-0.0188
-0.8728,-0.0233
-0.8725,-0.0276
-0.8723,-0.0317
-0.8720,-0.0354
-0.8718,-0.0389
-0.8716,-0.0419
-0.8713,-0.0446
-0.8711,-0.0468
-0.8708,-0.0487
-0.8706,-0.0500
-0.8703,-0.0509
-0.8701,-0.0513
-0.8699,-0.0513
-0.8696,-0.0507
-0.8694,-0.0497
-0.8691,-0.0482
-0.8689,-0.0463
-0.8686,-0.0439
-0.8684,-0.0411
-0.8681,-0.0379
-0.8679,-0.0344
-0.8677,-0.0306
-0.8674,-0.0264
-0.8672,-0.0220
-0.8669,-0.0174
-0.8667,-0.0127
-0.8664,-0.0078
-0.8662,-0.0028
-0.8659,0.0022
-0.8657,0.0071
-0.8655,0.0120
-0.8652,0.0168
-0.8650,0.0214
-0.8647,0.0259
-0.8645,0.0301
-0.8642,0.0340
-0.8640,0.0375
-0.8637,0.0408
-0.8635,0.0436
-0.8633,0.0461
-0.8630,0.0481
-0.8628,0.0496
-0.8625,0.0507
-0.8623,0.0513
-0.8620,0.0515
-0.8618,0.0511
-0.8616,0.0503
-0.8613,0.0489
-0.8611,0.0472
-0.8608,0.0449
-0.8606,0.0423
-0.8603,0.0392
-0.8601,0.0358
-0.8598,0.0321
-0.8596,0.0280
-0.8594,0.0237
-0.8591,0.0191
-0.8589,0.0144
-0.8586,0.0095
-0.8584,0.0046
-0.8581,-0.0004
-0.8579,-0.0054
-0.8576,-0.0104
-0.8574,-0.0153
-0.8572,-0.0200
-0.8569,-0.0245
-0.8567,-0.0288
-0.8564,-0.0328
-0.8562,-0.0365
-0.8559,-0.0399
-0.8557,-0.0429
-0.8554,-0.0455
-0.8552,-0.0476
-0.8550,-0.0493
-0.8547,-0.0506
-0.8545,-0.0513
-0.8542,-0.0516
-0.8540,-0.0514
-0.8537,-0.0507
-0.8535,-0.0495
-0.8533,-0.0478
-0.8530,-0.0457
-0.8528,-0.0431
-0.8525,-0.0402
-0.8523,-0.0368
-0.8520,-0.0331
-0.8518,-0.0291
-0.8515,-0.0249
-0.8513,-0.0203
-0.8511,-0.0156
-0.8508,-0.0107
-0.8506,-0.0058
-0.8503,-0.0007
-0.8501,0.0043
-0.8498,0.0093
-0.8496,0.0142
-0.8493,0.0190
-0.8491,0.0236
-0.8489,0.0279
-0.8486,0.0321
-0.8484,0.0359
-0.8481,0.0393
-0.8479,0.0424
-0.8476,0.0451
-0.8474,0.0473
-0.8471,0.0491
-0.8469,0.0505
-0.8467,0.0513
-0.8464,0.0517
-0.8462,0.0515
-0.8459,0.0509
-0.8457,0.0498
-0.8454,0.0482
-0.8452,0.0462
-0.8449,0.0437
-0.8447,0.0408
-0.8445,0.0375
-0.8442,0.0338
-0.8440,0.0298
-0.8437,0.0255
-0.8435,0.0210
-0.8432,0.0163
-0.8430,0.0114
-0.8428,0.0064
-0.8425,0.0014
-0.8423,-0.0037
-0.8420,-0.0087
-0.8418,-0.0137
-0.8415,-0.0185
-0.8413,-0.0231
-0.8410,-0.0275
-0.8408,-0.0317
-0.8406,-0.0356
-0.8403,-0.0391
-0.8401,-0.0422
-0.8398,-0.0450
-0.8396,-0.0473
-0.8393,-0.0491
-0.8391,-0.0505
-0.8388,-0.0514
-0.8386,-0.0518
-0.8384,-0.0517
-0.8381,-0.0511
-0.8379,-0.0500
-0.8376,-0.0484
-0.8374,-0.0464
-0.8371,-0.0439
-0.8369,-0.0410
-0.8366,-0.0377
-0.8364,-0.0340
-0.8362,-0.0301
-0.8359,-0.0258
-0.8357,-0.0212
-0.8354,-0.0165
-0.8352,-0.0116
-0.8349,-0.0066
-0.8347,-0.0015
-0.8345,0.0036
-0.8342,0.0087
-0.8340,0.0136
-0.8337,0.0185
-0.8335,0.0232
-0.8332,0.0276
-0.8330,0.0318
-0.8327,0.0357
-0.8325,0.0392
-0.8323,0.0423
-0.8320,0.0451
-0.8318,0.0474
-0.8315,0.0493
-0.8313,0.0506
-0.8310,0.0515
-0.8308,0.0519
-0.8305,0.0518
-0.8303,0.0512
-0.8301,0.0501
-0.8298,0.0485
-0.8296,0.0464
-0.8293,0.0439
-0.8291,0.0409
-0.8288,0.0376
-0.8286,0.0339
-0.8283,0.0298
-0.8281,0.0255
-0.8279,0.0209
-0.8276,0.0162
-0.8274,0.0112
-0.8271,0.0062
-0.8269,0.0011
-0.8266,-0.0041
-0.8264,-0.0092
-0.8262,-0.0142
-0.8259,-0.0190
-0.8257,-0.0237
-0.8254,-0.0281
-0.8252,-0.0323
-0.8249,-0.0362
-0.8247,-0.0397
-0.8244,-0.0428
-0.8242,-0.0455
-0.8240,-0.0478
-0.8237,-0.0496
-0.8235,-0.0509
-0.8232,-0.0517
-0.8230,-0.0520
-0.8227,-0.0518
-0.8225,-0.0511
-0.8222,-0.0500
-0.8220,-0.0483
-0.8218,-0.0461
-0.8215,-0.0435
-0.8213,-0.0405
-0.8210,-0.0371
-0.8208,-0.0333
-0.8205,-0.0292
-0.8203,-0.0248
-0.8200,-0.0201
-0.8198,-0.0153
-0.8196,-0.0103
-0.8193,-0.0052
-0.8191,-0.0000
-0.8188,0.0051
-0.8186,0.0102
-0.8183,0.0152
-0.8181,0.0201
-0.8179,0.0247
-0.8176,0.0291
-0.8174,0.0333
-0.8171,0.0371
-0.8169,0.0405
-0.8166,0.0436
-0.8164,0.0462
-0.8161,0.0484
-0.8159,0.0501
-0.8157,0.0513
-0.8154,0.0520
-0.8152,0.0521
-0.8149,0.0518
-0.8147,0.0510
-0.8144,0.0497
-0.8142,0.0479
-0.8139,0.0456
-0.8137,0.0428
-0.8135,0.0397
-0.8132,0.0361
-0.8130,0.0322
-0.8127,0.0280
-0.8125,0.0235
-0.8122,0.0188
-0.8120,0.0138
-0.8117,0.0088
-0.8115,0.0036
-0.8113,-0.0015
-0.8110,-0.0067
-0.8108,-0.0118
-0.8105,-0.0168
-0.8103,-0.0216
-0.8100,-0.0262
-0.8098,-0.0306
-0.8095,-0.0346
-0.8093,-0.0384
-0.8091,-0.0417
-0.8088,-0.0446
-0.8086,-0.0471
-0.8083,-0.0491
-0.8081,-0.0506
-0.8078,-0.0517
-0.8076,-0.0522
-0.8074,-0.0522
-0.8071,-0.0517
-0.8069,-0.0507
-0.8066,-0.0492
-0.8064,-0.0471
-0.8061,-0.0447
-0.8059,-0.0418
-0.8056,-0.0384
-0.8054,-0.0347
-0.8052,-0.0306
-0.8049,-0.0263
-0.8047,-0.0217
-0.8044,-0.0168
-0.8042,-0.0118
-0.8039,-0.0067
-0.8037,-0.0015
-0.8034,0.0037
-0.8032,0.0089
-0.8030,0.0140
-0.8027,0.0189
-0.8025,0.0237
-0.8022,0.0282
-0.8020,0.0325
-0.8017,0.0364
-0.8015,0.0400
-0.8012,0.0431
-0.8010,0.0459
-0.8008,0.0482
-0.8005,0.0500
-0.8003,0.0513
-0.8000,0.0521
-0.7998,0.0524
-0.7995,0.0521
-0.7993,0.0514
-0.7991,0.0501
-0.7988,0.0484
-0.7986,0.0461
-0.7983,0.0434
-0.7981,0.0402
-0.7978,0.0367
-0.7976,0.0328
-0.7973,0.0285
-0.7971,0.0240
-0.7969,0.0193
-0.7966,0.0143
-0.7964,0.0092
-0.7961,0.0040
-0.7959,-0.0013
-0.7956,-0.0065
-0.7954,-0.0116
-0.7951,-0.0167
-0.7949,-0.0216
-0.7947,-0.0263
-0.7944,-0.0307
-0.7942,-0.0348
-0.7939,-0.0385
-0.7937,-0.0419
-0.7934,-0.0448
-0.7932,-0.0473
-0.7929,-0.0494
-0.7927,-0.0509
-0.7925,-0.0519
-0.7922,-0.0524
-0.7920,-0.0524
-0.7917,-0.0519
-0.7915,-0.0508
-0.7912,-0.0492
-0.7910,-0.0472
-0.7908,-0.0446
-0.7905,-0.0416
-0.7903,-0.0382
-0.7900,-0.0344
-0.7898,-0.0303
-0.7895,-0.0258
-0.7893,-0.0211
-0.7890,-0.0162
-0.7888,-0.0111
-0.7886,-0.0059
-0.7883,-0.0007
-0.7881,0.0046
-0.7878,0.0098
-0.7876,0.0150
-0.7873,0.0199
-0.7871,0.0247
-0.7868,0.0292
-0.7866,0.0335
-0.7864,0.0374
-0.7861,0.0409
-0.7859,0.0440
-0.7856,0.0467
-0.7854,0.0489
-0.7851,0.0506
-0.7849,0.0518
-0.7846,0.0525
-0.7844,0.0526
-0.7842,0.0522
-0.7839,0.0513
-0.7837,0.0499
-0.7834,0.0479
-0.7832,0.0455
-0.7829,0.0426
-0.7827,0.0393
-0.7824,0.0356
-0.7822,0.0315
-0.7820,0.0272
-0.7817,0.0225
-0.7815,0.0176
-0.7812,0.0125
-0.7810,0.0073
-0.7807,0.0020
-0.7805,-0.0033
-0.7803,-0.0085
-0.7800,-0.0137
-0.7798,-0.0188
-0.7795,-0.0236
-0.7793,-0.0283
-0.7790,-0.0326
-0.7788,-0.0366
-0.7785,-0.0402
-0.7783,-0.0435
-0.7781,-0.0462
-0.7778,-0.0486
-0.7776,-0.0504
-0.7773,-0.0517
-0.7771,-0.0525
-0.7768,-0.0527
-0.7766,-0.0525
-0.7763,-0.0517
-0.7761,-0.0503
-0.7759,-0.0485
-0.7756,-0.0461
-0.7754,-0.0433
-0.7751,-0.0400
-0.7749,-0.0364
-0.7746,-0.0323
-0.7744,-0.0280
-0.7741,-0.0233
-0.7739,-0.0184
-0.7737,-0.0133
-0.7734,-0.0081
-0.7732,-0.0028
-0.7729,0.0025
-0.7727,0.0078
-0.7724,0.0131
-0.7722,0.0182
-0.7720,0.0231
-0.7717,0.0278
-0.7715,0.0322
-0.7712,0.0362
-0.7710,0.0399
-0.7707,0.0432
-0.7705,0.0461
-0.7702,0.0485
-0.7700,0.0503
-0.7698,0.0517
-0.7695,0.0526
-0.7693,0.0529
-0.7690,0.0526
-0.7688,0.0519
-0.7685,0.0506
-0.7683,0.0487
-0.7680,0.0464
-0.7678,0.0436
-0.7676,0.0404
-0.7673,0.0367
-0.7671,0.0326
-0.7668,0.0283
-0.7666,0.0236
-0.7663,0.0187
-0.7661,0.0136
-0.7658,0.0083
-0.7656,0.0030
-0.7654,-0.0024
-0.7651,-0.0077
-0.7649,-0.0130
-0.7646,-0.0181
-0.7644,-0.0230
-0.7641,-0.0278
-0.7639,-0.0322
-0.7637,-0.0363
-0.7634,-0.0400
-0.7632,-0.0433
-0.7629,-0.0462
-0.7627,-0.0486
-0.7624,-0.0505
-0.7622,-0.0519
-0.7619,-0.0527
-0.7617,-0.0530
-0.7615,-0.0527
-0.7612,-0.0519
-0.7610,-0.0506
-0.7607,-0.0488
-0.7605,-0.0464
-0.7602,-0.0436
-0.7600,-0.0403
-0.7597,-0.0366
-0.7595,-0.0325
-0.7593,-0.0281
-0.7590,-0.0234
-0.7588,-0.0184
-0.7585,-0.0133
-0.7583,-0.0080
-0.7580,-0.0026
-0.7578,0.0028
-0.7575,0.0081
-0.7573,0.0134
-0.7571,0.0186
-0.7568,0.0235
-0.7566,0.0283
-0.7563,0.0327
-0.7561,0.0368
-0.7558,0.0405
-0.7556,0.0438
-0.7554,0.0466
-0.7551,0.0489
-0.7549,0.0508
-0.7546,0.0521
-0.7544,0.0529
-0.7541,0.0531
-0.7539,0.0528
-0.7536,0.0519
-0.7534,0.0505
-0.7532,0.0486
-0.7529,0.0461
-0.7527,0.0432
-0.7524,0.0398
-0.7522,0.0360
-0.7519,0.0319
-0.7517,0.0274
-0.7514,0.0226
-0.7512,0.0176
-0.7510,0.0124
-0.7507,0.0070
-0.7505,0.0016
-0.7502,-0.0038
-0.7500,-0.0092
-0.7497,-0.0145
-0.7495,-0.0196
-0.7492,-0.0246
-0.7490,-0.0293
-0.7488,-0.0337
-0.7485,-0.0377
-0.7483,-0.0413
-0.7480,-0.0445
-0.7478,-0.0473
-0.7475,-0.0495
-0.7473,-0.0513
-0.7470,-0.0525
-0.7468,-0.0531
-0.7466,-0.0532
-0.7463,-0.0527
-0.7461,-0.0517
-0.7458,-0.0502
-0.7456,-0.0481
-0.7453,-0.0455
-0.7451,-0.0424
-0.7449,-0.0389
-0.7446,-0.0350
-0.7444,-0.0307
-0.7441,-0.0261
-0.7439,-0.0212
-0.7436,-0.0161
-0.7434,-0.0108
-0.7431,-0.0055
-0.7429,0.0000
-0.7427,0.0055
-0.7424,0.0109
-0.7422,0.0161
-0.7419,0.0213
-0.7417,0.0262
-0.7414,0.0308
-0.7412,0.0351
-0.7409,0.0390
-0.7407,0.0425
-0.7405,0.0456
-0.7402,0.0482
-0.7400,0.0503
-0.7397,0.0519
-0.7395,0.0529
-0.7392,0.0533
-0.7390,0.0532
-0.7387,0.0526
-0.7385,0.0513
-0.7383,0.0496
-0.7380,0.0473
-0.7378,0.0445
-0.7375,0.0413
-0.7373,0.0376
-0.7370,0.0335
-0.7368,0.0290
-0.7366,0.0243
-0.7363,0.0193
-0.7361,0.0141
-0.7358,0.0087
-0.7356,0.0032
-0.7353,-0.0023
-0.7351,-0.0077
-0.7348,-0.0131
-0.7346,-0.0184
-0.7344,-0.0234
-0.7341,-0.0283
-0.7339,-0.0328
-0.7336,-0.0369
-0.7334,-0.0407
-0.7331,-0.0441
-0.7329,-0.0470
-0.7326,-0.0493
-0.7324,-0.0512
-0.7322,-0.0525
-0.7319,-0.0533
-0.7317,-0.0535
-0.7314,-0.0531
-0.7312,-0.0522
-0.7309,-0.0507
-0.7307,-0.0487
-0.7304,-0.0461
-0.7302,-0.0431
-0.7300,-0.0396
-0.7297,-0.0357
-0.7295,-0.0314
-0.7292,-0.0267
-0.7290,-0.0218
-0.7287,-0.0167
-0.7285,-0.0113
-0.7283,-0.0059
-0.7280,-0.0004
-0.7278,0.0052
-0.7275,0.0106
-0.7273,0.0160
-0.7270,0.0212
-0.7268,0.0261
-0.7265,0.0308
-0.7263,0.0352
-0.7261,0.0392
-0.7258,0.0427
-0.7256,0.0458
-0.7253,0.0485
-0.7251,0.0506
-0.7248,0.0521
-0.7246,0.0532
-0.7243,0.0536
-0.7241,0.0535
-0.7239,0.0528
-0.7236,0.0515
-0.7234,0.0497
-0.7231,0.0473
-0.7229,0.0445
-0.7226,0.0411
-0.7224,0.0374
-0.7221,0.0332
-0.7219,0.0286
-0.7217,0.0238
-0.7214,0.0187
-0.7212,0.0134
-0.7209,0.0079
-0.7207,0.0024
-0.7204,-0.0032
-0.7202,-0.0087
-0.7199,-0.0141
-0.7197,-0.0194
-0.7195,-0.0245
-0.7192,-0.0293
-0.7190,-0.0338
-0.7187,-0.0380
-0.7185,-0.0417
-0.7182,-0.0450
-0.7180,-0.0478
-0.7178,-0.0501
-0.7175,-0.0518
-0.7173,-0.0530
-0.7170,-0.0537
-0.7168,-0.0537
-0.7165,-0.0532
-0.7163,-0.0521
-0.7160,-0.0504
-0.7158,-0.0482
-0.7156,-0.0455
-0.7153,-0.0422
-0.7151,-0.0386
-0.7148,-0.0345
-0.7146,-0.0300
-0.7143,-0.0252
-0.7141,-0.0201
-0.7138,-0.0148
-0.7136,-0.0094
-0.7134,-0.0038
-0.7131,0.0018
-0.7129,0.0073
-0.7126,0.0128
-0.7124,0.0182
-0.7121,0.0234
-0.7119,0.0283
-0.7116,0.0329
-0.7114,0.0371
-0.7112,0.0410
-0.7109,0.0444
-0.7107,0.0473
-0.7104,0.0498
-0.7102,0.0516
-0.7099,0.0530
-0.7097,0.0537
-0.7095,0.0539
-0.7092,0.0534
-0.7090,0.0524
-0.7087,0.0509
-0.7085,0.0487
-0.7082,0.0461
-0.7080,0.0429
-0.7077,0.0393
-0.7075,0.0352
-0.7073,0.0308
-0.7070,0.0260
-0.7068,0.0210
-0.7065,0.0157
-0.7063,0.0102
-0.7060,0.0046
-0.7058,-0.0010
-0.7055,-0.0066
-0.7053,-0.0121
-0.7051,-0.0176
-0.7048,-0.0228
-0.7046,-0.0278
-0.7043,-0.0325
-0.7041,-0.0368
-0.7038,-0.0407
-0.7036,-0.0442
-0.7033,-0.0472
