t,strain*1e21
-5.1388,-0.0367
-5.1386,-0.0390
-5.1384,-0.0412
-5.1381,-0.0434
-5.1379,-0.0456
-5.1376,-0.0477
-5.1374,-0.0498
-5.1371,-0.0519
-5.1369,-0.0539
-5.1366,-0.0558
-5.1364,-0.0577
-5.1362,-0.0595
-5.1359,-0.0613
-5.1357,-0.0630
-5.1354,-0.0647
-5.1352,-0.0663
-5.1349,-0.0678
-5.1347,-0.0693
-5.1344,-0.0707
-5.1342,-0.0720
-5.1340,-0.0733
-5.1337,-0.0745
-5.1335,-0.0756
-5.1332,-0.0767
-5.1330,-0.0777
-5.1327,-0.0786
-5.1325,-0.0794
-5.1323,-0.0802
-5.1320,-0.0809
-5.1318,-0.0815
-5.1315,-0.0820
-5.1313,-0.0825
-5.1310,-0.0829
-5.1308,-0.0832
-5.1305,-0.0834
-5.1303,-0.0835
-5.1301,-0.0836
-5.1298,-0.0836
-5.1296,-0.0835
-5.1293,-0.0833
-5.1291,-0.0830
-5.1288,-0.0827
-5.1286,-0.0823
-5.1283,-0.0818
-5.1281,-0.0812
-5.1279,-0.0806
-5.1276,-0.0799
-5.1274,-0.0791
-5.1271,-0.0782
-5.1269,-0.0773
-5.1266,-0.0762
-5.1264,-0.0752
-5.1261,-0.0740
-5.1259,-0.0728
-5.1257,-0.0715
-5.1254,-0.0701
-5.1252,-0.0687
-5.1249,-0.0672
-5.1247,-0.0656
-5.1244,-0.0640
-5.1242,-0.0623
-5.1240,-0.0605
-5.1237,-0.0587
-5.1235,-0.0569
-5.1232,-0.0549
-5.1230,-0.0530
-5.1227,-0.0510
-5.1225,-0.0489
-5.1222,-0.0468
-5.1220,-0.0446
-5.1218,-0.0424
-5.1215,-0.0402
-5.1213,-0.0379
-5.1210,-0.0356
-5.1208,-0.0333
-5.1205,-0.0309
-5.1203,-0.0285
-5.1200,-0.0260
-5.1198,-0.0236
-5.1196,-0.0211
-5.1193,-0.0186
-5.1191,-0.0161
-5.1188,-0.0135
-5.1186,-0.0110
-5.1183,-0.0084
-5.1181,-0.0059
-5.1178,-0.0033
-5.1176,-0.0007
-5.1174,0.0019
-5.1171,0.0044
-5.1169,0.0070
-5.1166,0.0096
-5.1164,0.0121
-5.1161,0.0147
-5.1159,0.0172
-5.1157,0.0197
-5.1154,0.0222
-5.1152,0.0247
-5.1149,0.0271
-5.1147,0.0296
-5.1144,0.0320
-5.1142,0.0343
-5.1139,0.0367
-5.1137,0.0390
-5.1135,0.0412
-5.1132,0.0435
-5.1130,0.0456
-5.1127,0.0478
-5.1125,0.0499
-5.1122,0.0519
-5.1120,0.0539
-5.1117,0.0559
-5.1115,0.0578
-5.1113,0.0596
-5.1110,0.0614
-5.1108,0.0631
-5.1105,0.0648
-5.1103,0.0664
-5.1100,0.0679
-5.1098,0.0694
-5.1095,0.0708
-5.1093,0.0721
-5.1091,0.0734
-5.1088,0.0746
-5.1086,0.0757
-5.1083,0.0768
-5.1081,0.0778
-5.1078,0.0787
-5.1076,0.0795
-5.1073,0.0803
-5.1071,0.0810
-5.1069,0.0816
-5.1066,0.0821
-5.1064,0.0826
-5.1061,0.0830
-5.1059,0.0833
-5.1056,0.0835
-5.1054,0.0836
-5.1052,0.0837
-5.1049,0.0837
-5.1047,0.0836
-5.1044,0.0834
-5.1042,0.0831
-5.1039,0.0828
-5.1037,0.0824
-5.1034,0.0819
-5.1032,0.0813
-5.1030,0.0806
-5.1027,0.0799
-5.1025,0.0791
-5.1022,0.0782
-5.1020,0.0773
-5.1017,0.0763
-5.1015,0.0752
-5.1012,0.0740
-5.1010,0.0728
-5.1008,0.0714
-5.1005,0.0701
-5.1003,0.0686
-5.1000,0.0671
-5.0998,0.0655
-5.0995,0.0639
-5.0993,0.0622
-5.0990,0.0604
-5.0988,0.0586
-5.0986,0.0568
-5.0983,0.0548
-5.0981,0.0529
-5.0978,0.0508
-5.0976,0.0488
-5.0973,0.0466
-5.0971,0.0445
-5.0969,0.0423
-5.0966,0.0400
-5.0964,0.0377
-5.0961,0.0354
-5.0959,0.0330
-5.0956,0.0307
-5.0954,0.0282
-5.0951,0.0258
-5.0949,0.0233
-5.0947,0.0208
-5.0944,0.0183
-5.0942,0.0158
-5.0939,0.0132
-5.0937,0.0107
-5.0934,0.0081
-5.0932,0.0055
-5.0929,0.0030
-5.0927,0.0004
-5.0925,-0.0022
-5.0922,-0.0048
-5.0920,-0.0074
-5.0917,-0.0099
-5.0915,-0.0125
-5.0912,-0.0150
-5.0910,-0.0176
-5.0907,-0.0201
-5.0905,-0.0226
-5.0903,-0.0251
-5.0900,-0.0275
-5.0898,-0.0300
-5.0895,-0.0324
-5.0893,-0.0347
-5.0890,-0.0371
-5.0888,-0.0394
-5.0886,-0.0416
-5.0883,-0.0439
-5.0881,-0.0460
-5.0878,-0.0482
-5.0876,-0.0503
-5.0873,-0.0523
-5.0871,-0.0543
-5.0868,-0.0563
-5.0866,-0.0581
-5.0864,-0.0600
-5.0861,-0.0618
-5.0859,-0.0635
-5.0856,-0.0651
-5.0854,-0.0667
-5.0851,-0.0683
-5.0849,-0.0697
-5.0846,-0.0711
-5.0844,-0.0725
-5.0842,-0.0737
-5.0839,-0.0749
-5.0837,-0.0760
-5.0834,-0.0771
-5.0832,-0.0781
-5.0829,-0.0790
-5.0827,-0.0798
-5.0824,-0.0805
-5.0822,-0.0812
-5.0820,-0.0818
-5.0817,-0.0823
-5.0815,-0.0828
-5.0812,-0.0831
-5.0810,-0.0834
-5.0807,-0.0836
-5.0805,-0.0837
-5.0802,-0.0838
-5.0800,-0.0837
-5.0798,-0.0836
-5.0795,-0.0834
-5.0793,-0.0831
-5.0790,-0.0828
-5.0788,-0.0824
-5.0785,-0.0818
-5.0783,-0.0812
-5.0781,-0.0806
-5.0778,-0.0798
-5.0776,-0.0790
-5.0773,-0.0781
-5.0771,-0.0771
-5.0768,-0.0761
-5.0766,-0.0750
-5.0763,-0.0738
-5.0761,-0.0725
-5.0759,-0.0712
-5.0756,-0.0698
-5.0754,-0.0683
-5.0751,-0.0668
-5.0749,-0.0652
-5.0746,-0.0635
-5.0744,-0.0618
-5.0741,-0.0600
-5.0739,-0.0582
-5.0737,-0.0563
-5.0734,-0.0544
-5.0732,-0.0524
-5.0729,-0.0503
-5.0727,-0.0482
-5.0724,-0.0461
-5.0722,-0.0439
-5.0719,-0.0417
-5.0717,-0.0394
-5.0715,-0.0371
-5.0712,-0.0348
-5.0710,-0.0324
-5.0707,-0.0300
-5.0705,-0.0276
-5.0702,-0.0251
-5.0700,-0.0226
-5.0698,-0.0201
-5.0695,-0.0176
-5.0693,-0.0150
-5.0690,-0.0125
-5.0688,-0.0099
-5.0685,-0.0073
-5.0683,-0.0048
-5.0680,-0.0022
-5.0678,0.0004
-5.0676,0.0030
-5.0673,0.0056
-5.0671,0.0082
-5.0668,0.0108
-5.0666,0.0133
-5.0663,0.0159
-5.0661,0.0184
-5.0658,0.0209
-5.0656,0.0234
-5.0654,0.0259
-5.0651,0.0284
-5.0649,0.0308
-5.0646,0.0332
-5.0644,0.0356
-5.0641,0.0379
-5.0639,0.0402
-5.0636,0.0424
-5.0634,0.0447
-5.0632,0.0468
-5.0629,0.0490
-5.0627,0.0510
-5.0624,0.0531
-5.0622,0.0551
-5.0619,0.0570
-5.0617,0.0589
-5.0615,0.0607
-5.0612,0.0624
-5.0610,0.0641
-5.0607,0.0658
-5.0605,0.0674
-5.0602,0.0689
-5.0600,0.0703
-5.0597,0.0717
-5.0595,0.0730
-5.0593,0.0743
-5.0590,0.0754
-5.0588,0.0765
-5.0585,0.0776
-5.0583,0.0785
-5.0580,0.0794
-5.0578,0.0802
-5.0575,0.0809
-5.0573,0.0815
-5.0571,0.0821
-5.0568,0.0826
-5.0566,0.0830
-5.0563,0.0833
-5.0561,0.0836
-5.0558,0.0838
-5.0556,0.0839
-5.0553,0.0839
-5.0551,0.0838
-5.0549,0.0836
-5.0546,0.0834
-5.0544,0.0831
-5.0541,0.0827
-5.0539,0.0822
-5.0536,0.0817
-5.0534,0.0811
-5.0532,0.0804
-5.0529,0.0796
-5.0527,0.0787
-5.0524,0.0778
-5.0522,0.0768
-5.0519,0.0757
-5.0517,0.0746
-5.0514,0.0733
-5.0512,0.0720
-5.0510,0.0707
-5.0507,0.0692
-5.0505,0.0677
-5.0502,0.0662
-5.0500,0.0645
-5.0497,0.0629
-5.0495,0.0611
-5.0492,0.0593
-5.0490,0.0574
-5.0488,0.0555
-5.0485,0.0535
-5.0483,0.0515
-5.0480,0.0494
-5.0478,0.0473
-5.0475,0.0452
-5.0473,0.0429
-5.0470,0.0407
-5.0468,0.0384
-5.0466,0.0361
-5.0463,0.0337
-5.0461,0.0313
-5.0458,0.0289
-5.0456,0.0264
-5.0453,0.0240
-5.0451,0.0215
-5.0448,0.0189
-5.0446,0.0164
-5.0444,0.0138
-5.0441,0.0113
-5.0439,0.0087
-5.0436,0.0061
-5.0434,0.0035
-5.0431,0.0009
-5.0429,-0.0017
-5.0427,-0.0043
-5.0424,-0.0069
-5.0422,-0.0095
-5.0419,-0.0121
-5.0417,-0.0146
-5.0414,-0.0172
-5.0412,-0.0197
-5.0409,-0.0222
-5.0407,-0.0247
-5.0405,-0.0272
-5.0402,-0.0296
-5.0400,-0.0321
-5.0397,-0.0344
-5.0395,-0.0368
-5.0392,-0.0391
-5.0390,-0.0414
-5.0387,-0.0436
-5.0385,-0.0458
-5.0383,-0.0480
-5.0380,-0.0501
-5.0378,-0.0522
-5.0375,-0.0542
-5.0373,-0.0562
-5.0370,-0.0581
-5.0368,-0.0599
-5.0365,-0.0617
-5.0363,-0.0634
-5.0361,-0.0651
-5.0358,-0.0667
-5.0356,-0.0683
-5.0353,-0.0698
-5.0351,-0.0712
-5.0348,-0.0725
-5.0346,-0.0738
-5.0344,-0.0750
-5.0341,-0.0761
-5.0339,-0.0772
-5.0336,-0.0782
-5.0334,-0.0791
-5.0331,-0.0799
-5.0329,-0.0807
-5.0326,-0.0814
-5.0324,-0.0820
-5.0322,-0.0825
-5.0319,-0.0829
-5.0317,-0.0833
-5.0314,-0.0836
-5.0312,-0.0838
-5.0309,-0.0839
-5.0307,-0.0840
-5.0304,-0.0839
-5.0302,-0.0838
-5.0300,-0.0836
-5.0297,-0.0833
-5.0295,-0.0830
-5.0292,-0.0825
-5.0290,-0.0820
-5.0287,-0.0814
-5.0285,-0.0808
-5.0282,-0.0800
-5.0280,-0.0792
-5.0278,-0.0783
-5.0275,-0.0773
-5.0273,-0.0762
-5.0270,-0.0751
-5.0268,-0.0739
-5.0265,-0.0726
-5.0263,-0.0713
-5.0261,-0.0699
-5.0258,-0.0684
-5.0256,-0.0669
-5.0253,-0.0653
-5.0251,-0.0636
-5.0248,-0.0619
-5.0246,-0.0601
-5.0243,-0.0582
-5.0241,-0.0563
-5.0239,-0.0543
-5.0236,-0.0523
-5.0234,-0.0503
-5.0231,-0.0482
-5.0229,-0.0460
-5.0226,-0.0438
-5.0224,-0.0416
-5.0221,-0.0393
-5.0219,-0.0370
-5.0217,-0.0346
-5.0214,-0.0322
-5.0212,-0.0298
-5.0209,-0.0273
-5.0207,-0.0249
-5.0204,-0.0224
-5.0202,-0.0198
-5.0199,-0.0173
-5.0197,-0.0147
-5.0195,-0.0122
-5.0192,-0.0096
-5.0190,-0.0070
-5.0187,-0.0044
-5.0185,-0.0018
-5.0182,0.0008
-5.0180,0.0034
-5.0177,0.0060
-5.0175,0.0086
-5.0173,0.0112
-5.0170,0.0138
-5.0168,0.0164
-5.0165,0.0189
-5.0163,0.0214
-5.0160,0.0240
-5.0158,0.0264
-5.0156,0.0289
-5.0153,0.0313
-5.0151,0.0337
-5.0148,0.0361
-5.0146,0.0385
-5.0143,0.0408
-5.0141,0.0430
-5.0138,0.0452
-5.0136,0.0474
-5.0134,0.0495
-5.0131,0.0516
-5.0129,0.0537
-5.0126,0.0556
-5.0124,0.0576
-5.0121,0.0594
-5.0119,0.0613
-5.0116,0.0630
-5.0114,0.0647
-5.0112,0.0663
-5.0109,0.0679
-5.0107,0.0694
-5.0104,0.0709
-5.0102,0.0722
-5.0099,0.0735
-5.0097,0.0748
-5.0094,0.0759
-5.0092,0.0770
-5.0090,0.0780
-5.0087,0.0789
-5.0085,0.0798
-5.0082,0.0806
-5.0080,0.0813
-5.0077,0.0819
-5.0075,0.0825
-5.0073,0.0829
-5.0070,0.0833
-5.0068,0.0836
-5.0065,0.0838
-5.0063,0.0840
-5.0060,0.0841
-5.0058,0.0840
-5.0055,0.0839
-5.0053,0.0838
-5.0051,0.0835
-5.0048,0.0832
-5.0046,0.0827
-5.0043,0.0822
-5.0041,0.0817
-5.0038,0.0810
-5.0036,0.0803
-5.0033,0.0795
-5.0031,0.0786
-5.0029,0.0776
-5.0026,0.0766
-5.0024,0.0754
-5.0021,0.0743
-5.0019,0.0730
-5.0016,0.0717
-5.0014,0.0703
-5.0011,0.0688
-5.0009,0.0673
-5.0007,0.0657
-5.0004,0.0640
-5.0002,0.0623
-4.9999,0.0605
-4.9997,0.0587
-4.9994,0.0568
-4.9992,0.0548
-4.9990,0.0528
-4.9987,0.0507
-4.9985,0.0486
-4.9982,0.0465
-4.9980,0.0443
-4.9977,0.0420
-4.9975,0.0397
-4.9972,0.0374
-4.9970,0.0351
-4.9968,0.0327
-4.9965,0.0302
-4.9963,0.0278
-4.9960,0.0253
-4.9958,0.0228
-4.9955,0.0203
-4.9953,0.0177
-4.9950,0.0152
-4.9948,0.0126
-4.9946,0.0100
-4.9943,0.0074
-4.9941,0.0048
-4.9938,0.0022
-4.9936,-0.0004
-4.9933,-0.0030
-4.9931,-0.0056
-4.9928,-0.0083
-4.9926,-0.0109
-4.9924,-0.0134
-4.9921,-0.0160
-4.9919,-0.0186
-4.9916,-0.0211
-4.9914,-0.0236
-4.9911,-0.0261
-4.9909,-0.0286
-4.9907,-0.0311
-4.9904,-0.0335
-4.9902,-0.0359
-4.9899,-0.0382
-4.9897,-0.0405
-4.9894,-0.0428
-4.9892,-0.0450
-4.9889,-0.0472
-4.9887,-0.0494
-4.9885,-0.0514
-4.9882,-0.0535
-4.9880,-0.0555
-4.9877,-0.0574
-4.9875,-0.0593
-4.9872,-0.0611
-4.9870,-0.0629
-4.9867,-0.0646
-4.9865,-0.0663
-4.9863,-0.0678
-4.9860,-0.0694
-4.9858,-0.0708
-4.9855,-0.0722
-4.9853,-0.0735
-4.9850,-0.0747
-4.9848,-0.0759
-4.9845,-0.0770
-4.9843,-0.0780
-4.9841,-0.0790
-4.9838,-0.0798
-4.9836,-0.0806
-4.9833,-0.0813
-4.9831,-0.0820
-4.9828,-0.0825
-4.9826,-0.0830
-4.9823,-0.0834
-4.9821,-0.0837
-4.9819,-0.0839
-4.9816,-0.0841
-4.9814,-0.0842
-4.9811,-0.0841
-4.9809,-0.0840
-4.9806,-0.0839
-4.9804,-0.0836
-4.9802,-0.0833
-4.9799,-0.0829
-4.9797,-0.0824
-4.9794,-0.0818
-4.9792,-0.0811
-4.9789,-0.0804
-4.9787,-0.0796
-4.9784,-0.0787
-4.9782,-0.0777
-4.9780,-0.0767
-4.9777,-0.0756
-4.9775,-0.0744
-4.9772,-0.0731
-4.9770,-0.0718
-4.9767,-0.0704
-4.9765,-0.0689
-4.9762,-0.0674
-4.9760,-0.0658
-4.9758,-0.0641
-4.9755,-0.0624
-4.9753,-0.0606
-4.9750,-0.0588
-4.9748,-0.0569
-4.9745,-0.0549
-4.9743,-0.0529
-4.9740,-0.0508
-4.9738,-0.0487
-4.9736,-0.0465
-4.9733,-0.0443
-4.9731,-0.0421
-4.9728,-0.0398
-4.9726,-0.0375
-4.9723,-0.0351
-4.9721,-0.0327
-4.9719,-0.0303
-4.9716,-0.0278
-4.9714,-0.0253
-4.9711,-0.0228
-4.9709,-0.0203
-4.9706,-0.0177
-4.9704,-0.0152
-4.9701,-0.0126
-4.9699,-0.0100
-4.9697,-0.0074
-4.9694,-0.0048
-4.9692,-0.0021
-4.9689,0.0005
-4.9687,0.0031
-4.9684,0.0057
-4.9682,0.0083
-4.9679,0.0109
-4.9677,0.0135
-4.9675,0.0161
-4.9672,0.0187
-4.9670,0.0212
-4.9667,0.0238
-4.9665,0.0263
-4.9662,0.0288
-4.9660,0.0312
-4.9657,0.0336
-4.9655,0.0360
-4.9653,0.0384
-4.9650,0.0407
-4.9648,0.0430
-4.9645,0.0452
-4.9643,0.0474
-4.9640,0.0495
-4.9638,0.0516
-4.9636,0.0537
-4.9633,0.0557
-4.9631,0.0576
-4.9628,0.0595
-4.9626,0.0613
-4.9623,0.0631
-4.9621,0.0648
-4.9618,0.0665
-4.9616,0.0680
-4.9614,0.0696
-4.9611,0.0710
-4.9609,0.0724
-4.9606,0.0737
-4.9604,0.0749
-4.9601,0.0761
-4.9599,0.0772
-4.9596,0.0782
-4.9594,0.0791
-4.9592,0.0800
-4.9589,0.0808
-4.9587,0.0815
-4.9584,0.0821
-4.9582,0.0827
-4.9579,0.0831
-4.9577,0.0835
-4.9574,0.0838
-4.9572,0.0840
-4.9570,0.0842
-4.9567,0.0843
-4.9565,0.0842
-4.9562,0.0841
-4.9560,0.0839
-4.9557,0.0837
-4.9555,0.0833
-4.9552,0.0829
-4.9550,0.0824
-4.9548,0.0818
-4.9545,0.0811
-4.9543,0.0804
-4.9540,0.0796
-4.9538,0.0787
-4.9535,0.0777
-4.9533,0.0766
-4.9531,0.0755
-4.9528,0.0743
-4.9526,0.0730
-4.9523,0.0717
-4.9521,0.0703
-4.9518,0.0688
-4.9516,0.0672
-4.9513,0.0656
-4.9511,0.0639
-4.9509,0.0622
-4.9506,0.0604
-4.9504,0.0585
-4.9501,0.0566
-4.9499,0.0546
-4.9496,0.0526
-4.9494,0.0505
-4.9491,0.0484
-4.9489,0.0462
-4.9487,0.0440
-4.9484,0.0417
-4.9482,0.0394
-4.9479,0.0371
-4.9477,0.0347
-4.9474,0.0323
-4.9472,0.0299
-4.9469,0.0274
-4.9467,0.0249
-4.9465,0.0224
-4.9462,0.0198
-4.9460,0.0173
-4.9457,0.0147
-4.9455,0.0121
-4.9452,0.0095
-4.9450,0.0069
-4.9448,0.0042
-4.9445,0.0016
-4.9443,-0.0010
-4.9440,-0.0037
-4.9438,-0.0063
-4.9435,-0.0089
-4.9433,-0.0115
-4.9430,-0.0141
-4.9428,-0.0167
-4.9426,-0.0193
-4.9423,-0.0218
-4.9421,-0.0244
-4.9418,-0.0269
-4.9416,-0.0293
-4.9413,-0.0318
-4.9411,-0.0342
-4.9408,-0.0366
-4.9406,-0.0390
-4.9404,-0.0413
-4.9401,-0.0435
-4.9399,-0.0458
-4.9396,-0.0480
-4.9394,-0.0501
-4.9391,-0.0522
-4.9389,-0.0542
-4.9386,-0.0562
-4.9384,-0.0582
-4.9382,-0.0600
-4.9379,-0.0619
-4.9377,-0.0636
-4.9374,-0.0653
-4.9372,-0.0669
-4.9369,-0.0685
-4.9367,-0.0700
-4.9365,-0.0715
-4.9362,-0.0728
-4.9360,-0.0741
-4.9357,-0.0753
-4.9355,-0.0765
-4.9352,-0.0776
-4.9350,-0.0785
-4.9347,-0.0795
-4.9345,-0.0803
-4.9343,-0.0811
-4.9340,-0.0818
-4.9338,-0.0824
-4.9335,-0.0829
-4.9333,-0.0833
-4.9330,-0.0837
-4.9328,-0.0840
-4.9325,-0.0842
-4.9323,-0.0843
-4.9321,-0.0844
-4.9318,-0.0843
-4.9316,-0.0842
-4.9313,-0.0840
-4.9311,-0.0837
-4.9308,-0.0833
-4.9306,-0.0829
-4.9303,-0.0823
-4.9301,-0.0817
-4.9299,-0.0810
-4.9296,-0.0802
-4.9294,-0.0794
-4.9291,-0.0785
-4.9289,-0.0774
-4.9286,-0.0764
-4.9284,-0.0752
-4.9282,-0.0740
-4.9279,-0.0727
-4.9277,-0.0713
-4.9274,-0.0699
-4.9272,-0.0683
-4.9269,-0.0668
-4.9267,-0.0651
-4.9264,-0.0634
-4.9262,-0.0617
-4.9260,-0.0598
-4.9257,-0.0579
-4.9255,-0.0560
-4.9252,-0.0540
-4.9250,-0.0519
-4.9247,-0.0498
-4.9245,-0.0477
-4.9242,-0.0455
-4.9240,-0.0433
-4.9238,-0.0410
-4.9235,-0.0386
-4.9233,-0.0363
-4.9230,-0.0339
-4.9228,-0.0315
-4.9225,-0.0290
-4.9223,-0.0265
-4.9220,-0.0240
-4.9218,-0.0215
-4.9216,-0.0189
-4.9213,-0.0163
-4.9211,-0.0137
-4.9208,-0.0111
-4.9206,-0.0085
-4.9203,-0.0059
-4.9201,-0.0032
-4.9198,-0.0006
-4.9196,0.0020
-4.9194,0.0047
-4.9191,0.0073
-4.9189,0.0099
-4.9186,0.0125
-4.9184,0.0152
-4.9181,0.0177
-4.9179,0.0203
-4.9177,0.0229
-4.9174,0.0254
-4.9172,0.0279
-4.9169,0.0304
-4.9167,0.0328
-4.9164,0.0352
-4.9162,0.0376
-4.9159,0.0400
-4.9157,0.0423
-4.9155,0.0445
-4.9152,0.0467
-4.9150,0.0489
-4.9147,0.0510
-4.9145,0.0531
-4.9142,0.0552
-4.9140,0.0571
-4.9137,0.0590
-4.9135,0.0609
-4.9133,0.0627
-4.9130,0.0644
-4.9128,0.0661
-4.9125,0.0677
-4.9123,0.0693
-4.9120,0.0707
-4.9118,0.0721
-4.9115,0.0735
-4.9113,0.0747
-4.9111,0.0759
-4.9108,0.0771
-4.9106,0.0781
-4.9103,0.0791
-4.9101,0.0800
-4.9098,0.0808
-4.9096,0.0815
-4.9094,0.0822
-4.9091,0.0827
-4.9089,0.0832
-4.9086,0.0836
-4.9084,0.0840
-4.9081,0.0842
-4.9079,0.0844
-4.9076,0.0844
-4.9074,0.0844
-4.9072,0.0844
-4.9069,0.0842
-4.9067,0.0839
-4.9064,0.0836
-4.9062,0.0832
-4.9059,0.0827
-4.9057,0.0821
-4.9054,0.0815
-4.9052,0.0807
-4.9050,0.0799
-4.9047,0.0790
-4.9045,0.0781
-4.9042,0.0770
-4.9040,0.0759
-4.9037,0.0747
-4.9035,0.0734
-4.9032,0.0721
-4.9030,0.0707
-4.9028,0.0692
-4.9025,0.0676
-4.9023,0.0660
-4.9020,0.0643
-4.9018,0.0626
-4.9015,0.0608
-4.9013,0.0589
-4.9011,0.0570
-4.9008,0.0550
-4.9006,0.0530
-4.9003,0.0509
-4.9001,0.0488
-4.8998,0.0466
-4.8996,0.0444
-4.8993,0.0421
-4.8991,0.0398
-4.8989,0.0374
-4.8986,0.0350
-4.8984,0.0326
-4.8981,0.0302
-4.8979,0.0277
-4.8976,0.0252
-4.8974,0.0226
-4.8971,0.0201
-4.8969,0.0175
-4.8967,0.0149
-4.8964,0.0123
-4.8962,0.0097
-4.8959,0.0070
-4.8957,0.0044
-4.8954,0.0018
-4.8952,-0.0009
-4.8949,-0.0035
-4.8947,-0.0062
-4.8945,-0.0088
-4.8942,-0.0114
-4.8940,-0.0141
-4.8937,-0.0167
-4.8935,-0.0192
-4.8932,-0.0218
-4.8930,-0.0244
-4.8927,-0.0269
-4.8925,-0.0294
-4.8923,-0.0318
-4.8920,-0.0343
-4.8918,-0.0367
-4.8915,-0.0390
-4.8913,-0.0414
-4.8910,-0.0437
-4.8908,-0.0459
-4.8906,-0.0481
-4.8903,-0.0503
-4.8901,-0.0524
-4.8898,-0.0544
-4.8896,-0.0564
-4.8893,-0.0584
-4.8891,-0.0602
-4.8888,-0.0621
-4.8886,-0.0638
-4.8884,-0.0655
-4.8881,-0.0672
-4.8879,-0.0688
-4.8876,-0.0703
-4.8874,-0.0717
-4.8871,-0.0731
-4.8869,-0.0744
-4.8866,-0.0756
-4.8864,-0.0767
-4.8862,-0.0778
-4.8859,-0.0788
-4.8857,-0.0797
-4.8854,-0.0806
-4.8852,-0.0813
-4.8849,-0.0820
-4.8847,-0.0826
-4.8844,-0.0831
-4.8842,-0.0836
-4.8840,-0.0839
-4.8837,-0.0842
-4.8835,-0.0844
-4.8832,-0.0845
-4.8830,-0.0845
-4.8827,-0.0845
-4.8825,-0.0844
